Rxx(Ohm),B(mT)
352.72144,54.50622154
352.81863,54.20591178
354.00101,53.90560202
353.62439,53.60529226
352.73145,53.3049825
352.61197,53.00467274
351.16217,52.70436298
350.36642,52.40405322
349.8262,52.10374346
349.94565,51.8034337
349.93106,51.50312394
349.763,51.20281418
350.77744,50.90250442
350.14975,50.60219465
350.10117,50.30188489
349.07706,50.00157513
349.31799,49.70126537
349.44913,49.40095561
349.48807,49.10064585
349.01379,48.80033609
347.59033,48.50002633
347.20358,48.19971657
347.05038,47.89940681
345.94818,47.59909705
346.37415,47.29878729
346.48071,46.99847753
346.06967,46.69816777
345.64932,46.39785801
344.6705,46.09754825
344.96005,45.79723849
344.28375,45.49692872
344.93573,45.19661896
344.36508,44.8963092
343.45459,44.59599944
342.6416,44.29568968
343.35739,43.99537992
344.49121,43.69507016
343.84842,43.3947604
341.11206,43.09445064
341.3396,42.79414088
342.2236,42.49383112
341.70001,42.19352136
341.43478,41.8932116
342.06247,41.59290184
339.28641,41.29259208
338.57922,40.99228232
337.20245,40.69197256
337.17813,40.3916628
336.34229,40.09135303
337.12958,39.79104327
335.85001,39.49073351
335.12717,39.19042375
334.87021,38.89011399
334.96536,38.58980423
333.17136,38.28949447
333.10858,37.98918471
332.93851,37.68887495
332.52744,37.38856519
331.77231,37.08825543
331.0961,36.78794567
330.17889,36.48763591
331.28842,36.18732615
329.98657,35.88701639
328.61746,35.58670663
327.065,35.28639687
327.27411,34.98608711
326.21329,34.68577734
325.83398,34.38546758
324.48358,34.08515782
325.31088,33.78484806
322.97012,33.4845383
323.85593,33.18422854
323.35687,32.88391878
320.23584,32.58360902
319.10672,32.28329926
318.47235,31.9829895
317.94189,31.68267974
316.23547,31.38236998
314.29752,31.08206022
312.87418,30.78175046
311.50339,30.4814407
309.94678,30.18113094
310.20142,29.88082118
308.21542,29.58051142
307.44406,29.28020165
306.27844,28.97989189
305.99442,28.67958213
304.08917,28.37927237
303.15289,28.07896261
302.52008,27.77865285
300.63715,27.47834309
298.94656,27.17803333
297.54755,26.87772357
295.73303,26.57741381
293.95172,26.27710405
292.84021,25.97679429
291.63757,25.67648453
289.50964,25.37617477
288.15549,25.07586501
287.16916,24.77555525
285.88608,24.47524549
283.54578,24.17493573
282.00424,23.87462596
279.63943,23.5743162
277.51559,23.27400644
275.29453,22.97369668
273.55737,22.67338692
271.91327,22.37307716
268.26923,22.0727674
266.38647,21.77245764
264.91614,21.47214788
263.41992,21.17183812
260.23413,20.87152836
258.30078,20.5712186
255.04341,20.27090884
252.3896,19.97059908
249.68668,19.67028932
246.91058,19.36997956
244.68982,19.0696698
241.67308,18.76936004
238.77689,18.46905027
235.76045,18.16874051
233.22784,17.86843075
230.08994,17.56812099
226.90346,17.26781123
223.81412,16.96750147
221.59532,16.66719171
217.20224,16.36688195
213.00351,16.06657219
210.17938,15.76626243
207.01717,15.46595267
202.45607,15.16564291
198.81287,14.86533315
195.43343,14.56502339
190.87212,14.26471363
187.59006,13.96440387
182.76335,13.66409411
179.1673,13.36378434
174.95152,13.06347458
170.21393,12.76316482
166.32837,12.46285506
163.23926,12.1625453
159.14563,11.86223554
154.15056,11.56192578
149.91771,11.26161602
146.4043,10.96130626
141.35039,10.6609965
136.66843,10.36068674
132.13141,10.06037698
129.09047,9.760067218
124.43279,9.459757458
119.87148,9.159447697
114.99658,8.859137937
110.42478,8.558828176
105.26086,8.258518415
99.768394,7.958208655
94.458649,7.657898894
90.162949,7.357589134
84.218002,7.057279373
79.625511,6.756969613
74.010635,6.456659852
69.721977,6.156350091
65.160667,5.856040331
61.341763,5.55573057
57.504971,5.25542081
54.700294,4.955111049
51.39978,4.654801289
47.132858,4.354491528
43.846432,4.054181768
40.347485,3.753872007
36.103806,3.453562246
32.722073,3.153252486
31.102266,2.852942725
30.112902,2.552632965
28.402491,2.252323204
25.243793,1.952013444
22.034014,1.651703683
18.267368,1.351393923
15.226839,1.051084162
13.850024,0.750774401
11.726633,0.450464641
10.231657,0.15015488
9.0259514,-0.15015488
8.3502073,-0.450464641
7.9142971,-0.750774401
6.9008856,-1.051084162
7.576479,-1.351393923
7.3600521,-1.651703683
7.7227459,-1.952013444
8.5175104,-2.252323204
9.507719,-2.552632965
10.882131,-2.852942725
12.525352,-3.153252486
15.395764,-3.453562246
18.291498,-3.753872007
20.9459,-4.054181768
24.732115,-4.354491528
27.968082,-4.654801289
30.09174,-4.955111049
30.815619,-5.25542081
32.894024,-5.55573057
35.717739,-5.856040331
38.465324,-6.156350091
42.688148,-6.456659852
47.128372,-6.756969613
50.41032,-7.057279373
54.126469,-7.357589134
57.58271,-7.657898894
62.071548,-7.958208655
65.184761,-8.258518415
70.783806,-8.558828176
74.741631,-8.859137937
79.882133,-9.159447697
84.660461,-9.459757458
89.559662,-9.760067218
95.680412,-10.06037698
100.79655,-10.36068674
106.45337,-10.6609965
111.06286,-10.96130626
116.16802,-11.26161602
121.39185,-11.56192578
125.03608,-11.86223554
130.59842,-12.1625453
134.47229,-12.46285506
138.71982,-12.76316482
143.3293,-13.06347458
147.72157,-13.36378434
152.57239,-13.66409411
157.01283,-13.96440387
161.28444,-14.26471363
165.43538,-14.56502339
170.93787,-14.86533315
175.64392,-15.16564291
179.81897,-15.46595267
183.19759,-15.76626243
187.39105,-16.06657219
191.44582,-16.36688195
194.99898,-16.66719171
200.23666,-16.96750147
203.37314,-17.26781123
207.01717,-17.56812099
210.78267,-17.86843075
214.64331,-18.16874051
218.79549,-18.46905027
221.30582,-18.76936004
224.82838,-19.0696698
228.6161,-19.36997956
232.5517,-19.67028932
235.78474,-19.97059908
239.47736,-20.27090884
241.60103,-20.5712186
245.39079,-20.87152836
248.40724,-21.17183812
250.74753,-21.47214788
253.78864,-21.77245764
256.37146,-22.0727674
258.71176,-22.37307716
261.34464,-22.67338692
263.85321,-22.97369668
265.7103,-23.27400644
267.57047,-23.5743162
269.33005,-23.87462596
272.59161,-24.17493573
275.60834,-24.47524549
277.24832,-24.77555525
278.52789,-25.07586501
281.93137,-25.37617477
284.17337,-25.67648453
286.4686,-25.97679429
287.63242,-26.27710405
290.83783,-26.57741381
292.30563,-26.87772357
292.41104,-27.17803333
294.82031,-27.47834309
297.57648,-27.77865285
297.37949,-28.07896261
298.56659,-28.37927237
300.68576,-28.67958213
303.46155,-28.97989189
303.33487,-29.28020165
305.29587,-29.58051142
307.27399,-29.88082118
307.08163,-30.18113094
308.60214,-30.4814407
309.53784,-30.78175046
311.51572,-31.08206022
312.59073,-31.38236998
312.67981,-31.68267974
314.00797,-31.9829895
315.21466,-32.28329926
315.60138,-32.58360902
317.25912,-32.88391878
318.78619,-33.18422854
319.8316,-33.4845383
321.24814,-33.78484806
320.83917,-34.08515782
322.90735,-34.38546758
323.1554,-34.68577734
324.49081,-34.98608711
325.97977,-35.28639687
325.57614,-35.58670663
326.88013,-35.88701639
327.91888,-36.18732615
327.25937,-36.48763591
328.05505,-36.78794567
328.9722,-37.08825543
329.09369,-37.38856519
329.97006,-37.68887495
331.12827,-37.98918471
332.59229,-38.28949447
332.72183,-38.58980423
333.0762,-38.89011399
333.00333,-39.19042375
334.01566,-39.49073351
334.87021,-39.79104327
335.60904,-40.09135303
337.12958,-40.3916628
337.86295,-40.69197256
337.77295,-40.99228232
338.73862,-41.29259208
339.85678,-41.59290184
340.09973,-41.8932116
341.05005,-42.19352136
340.42236,-42.49383112
339.83249,-42.79414088
340.49991,-43.09445064
341.05005,-43.3947604
343.55884,-43.69507016
342.60831,-43.99537992
342.69019,-44.29568968
344.03366,-44.59599944
343.13171,-44.8963092
343.21164,-45.19661896
343.04358,-45.49692872
344.38095,-45.79723849
344.40524,-46.09754825
343.91217,-46.39785801
344.6705,-46.69816777
344.75644,-46.99847753
345.32248,-47.29878729
345.58774,-47.59909705
346.33493,-47.89940681
346.60019,-48.19971657
346.95322,-48.50002633
346.63937,-48.80033609
347.3642,-49.10064585
347.94324,-49.40095561
348.72424,-49.70126537
348.40085,-50.00157513
348.49802,-50.30188489
349.14993,-50.60219465
349.48807,-50.90250442
349.71442,-51.20281418
350.84833,-51.50312394
350.55878,-51.8034337
350.69476,-52.10374346
351.71899,-52.40405322
351.12805,-52.70436298
351.80426,-53.00467274
351.08145,-53.3049825
351.0329,-53.60529226
351.83847,-53.90560202
351.95996,-54.20591178
352.62628,-54.50622154
353.62854,-54.8065313
353.05957,-55.10684106
353.40771,-55.40715082
354.24194,-55.70746058
354.47076,-56.00777034
354.00101,-56.30808011
354.31485,-56.60838987
354.26627,-56.90869963
354.58008,-57.20900939
353.57782,-57.50931915
354.71176,-57.80962891
354.15692,-58.10993867
355.21796,-58.41024843
355.58417,-58.71055819
355.11053,-59.01086795
354.63882,-59.31117771
354.8696,-59.61148747
355.58038,-59.91179723
356.02771,-60.21210699
356.23602,-60.51241675
357.18784,-60.81272651
357.95923,-61.11303627
357.39059,-61.41334603
355.96713,-61.7136558
356.61917,-62.01396556
356.13522,-62.31427532
356.37616,-62.61458508
355.87366,-62.91489484
355.72415,-63.2152046
356.01575,-63.51551436
356.03802,-63.81582412
356.39011,-64.11613388
356.052,-64.41644364
356.66571,-64.7167534
357.07675,-65.01706316
357.2691,-65.31737292
357.29343,-65.61768268
356.3053,-65.91799244
357.09067,-66.2183022
357.83774,-66.51861196
358.30789,-66.81892172
359.69638,-67.11923149
358.98416,-67.41954125
358.86267,-67.71985101
358.8764,-68.02016077
358.8764,-68.32047053
358.57315,-68.62078029
359.24942,-68.92109005
359.44177,-69.22139981
358.86267,-69.52170957
359.26312,-69.82201933
359.31171,-70.12232909
359.6362,-70.42263885
360.19098,-70.72294861
360.64859,-71.02325837
359.02219,-71.32356813
360.32404,-71.62387789
362.61798,-71.92418765
360.96246,-72.22449741
360.35907,-72.52480718
361.01105,-72.82511694
360.98676,-73.1254267
360.60205,-73.42573646
362.54507,-73.72604622
361.02457,-74.02635598
361.61444,-74.32666574
361.86884,-74.6269755
360.77008,-74.92728526
362.0498,-75.22759502
361.53073,-75.52790478
360.84299,-75.82821454
361.66306,-76.1285243
360.93817,-76.42883406
362.65323,-76.72914382
360.6972,-77.02945358
360.68643,-77.32976334
361.22772,-77.6300731
361.45984,-77.93038287
362.96707,-78.23069263
362.19357,-78.53100239
361.74939,-78.83131215
361.86884,-79.13162191
362.16928,-79.43193167
362.76172,-79.73224143
362.00119,-80.03255119
361.73593,-80.33286095
362.53174,-80.63317071
362.35272,-80.93348047
362.18265,-81.23379023
362.76172,-81.53409999
362.56937,-81.83440975
362.38797,-82.13471951
361.9769,-82.43502927
363.01566,-82.73533903
362.77267,-83.03564879
363.77606,-83.33595856
364.26904,-83.63626832
364.0899,-83.93657808
364.23361,-84.23688784
364.77728,-84.5371976
364.63147,-84.83750736
364.23361,-85.13781712
363.75177,-85.43812688
362.53412,-85.73843664
363.49759,-86.0387464
363.9086,-86.33905616
363.88434,-86.63936592
364.48773,-86.93967568
363.49759,-87.23998544
363.94412,-87.5402952
363.49759,-87.84060496
364.22247,-88.14091472
363.35178,-88.44122449
363.53513,-88.74153425
363.67889,-89.04184401
362.95609,-89.34215377
362.88321,-89.64246353
363.03998,-89.94277329
364.10098,-90.24308305
364.2468,-90.54339281
364.26904,-90.84370257
364.30652,-91.14401233
363.41364,-91.44432209
363.86002,-91.74463185
363.28091,-92.04494161
364.00378,-92.34525137
363.61908,-92.64556113
363.88434,-92.94587089
363.28091,-93.24618065
364.14957,-93.54649041
363.51083,-93.84680018
363.12415,-94.14710994
363.03998,-94.4474197
364.02808,-94.74772946
366.34653,-95.04803922
366.00839,-95.34834898
364.23361,-95.64865874
364.47659,-95.9489685
364.59604,-96.24927826
364.7287,-96.54958802
363.3295,-96.84989778
363.35178,-97.15020754
362.82126,-97.4505173
362.94275,-97.75082706
363.77606,-98.05113682
366.02142,-98.35144658
364.54745,-98.65175634
365.54877,-98.9520661
365.33209,-99.25237587
365.91119,-99.55268563
364.89673,-99.85299539
364.21136,-100.1533051
364.46344,-100.4536149
365.62164,-100.7539247
365.16403,-101.0542344
363.93292,-101.3545442
363.88434,-101.6548539
363.03998,-101.9551637
365.44235,-102.2554735
365.13974,-102.5557832
364.87448,-102.856093
366.08127,-103.1564028
364.39053,-103.4567125
364.12527,-103.7570223
365.44235,-104.057332
367.32327,-104.3576418
367.37186,-104.6579516
366.64905,-104.9582613
364.8259,-105.2585711
364.05237,-105.5588808
365.6347,-105.8591906
363.94412,-106.1595004
365.10425,-106.4598101
366.53891,-106.7601199
364.17386,-107.0604296
363.78711,-107.3607394
364.05237,-107.6610492
365.73187,-107.9613589
365.62164,-108.2616687
365.24799,-108.5619784
364.4523,-108.8622882
363.65457,-109.162598
362.98038,-109.4629077
363.57047,-109.7632175
364.07669,-110.0635272
364.99393,-110.363837
363.25662,-110.6641468
362.69086,-110.9644565
362.86987,-111.2647663
361.8797,-111.565076
362.19357,-111.8653858
362.89417,-112.1656956
363.2699,-112.4660053
363.12415,-112.7663151
363.23233,-113.0666249
363.47327,-113.3669346
363.68994,-113.6672444
362.02551,-113.9675541
362.77267,-114.2678639
362.64227,-114.5681737
361.55502,-114.8684834
361.66306,-115.1687932
362.41226,-115.4691029
362.82126,-115.7694127
364.94534,-116.0697225
362.88321,-116.3700322
364.63147,-116.670342
363.31647,-116.9706517
364.65579,-117.2709615
365.35638,-117.5712713
365.07993,-117.871581
364.12527,-118.1718908
364.43912,-118.4722005
364.2468,-118.7725103
365.61041,-119.0728201
366.44171,-119.3731298
365.15082,-119.6734396
366.52756,-119.9737493
367.42044,-120.2740591
365.95978,-120.5743689
365.67026,-120.8746786
365.59735,-121.1749884
364.8259,-121.4752981
364.63147,-121.7756079
365.15082,-122.0759177
364.93417,-122.3762274
364.69324,-122.6765372
365.73187,-122.9768469
366.5632,-123.2771567
368.27621,-123.5774665
367.08234,-123.8777762
365.00705,-124.178086
365.22369,-124.4783958
365.39377,-124.7787055
366.98514,-125.0790153
365.09116,-125.379325
365.58609,-125.6796348
366.34653,-125.9799446
365.06683,-126.2802543
366.39514,-126.5805641
366.75555,-126.8808738
367.44473,-127.1811836
366.90292,-127.4814934
365.5618,-127.7818031
364.00378,-128.0821129
362.53174,-128.3824226
362.86987,-128.6827324
365.99713,-128.9830422
367.1795,-129.2833519
368.19388,-129.5836617
368.70001,-129.8839714
368.45908,-130.1842812
365.71884,-130.484591
366.09225,-130.7849007
367.93808,-131.0852105
368.61438,-131.3855202
367.98669,-131.68583
367.72144,-131.9861398
366.5632,-132.2864495
365.93552,-132.5867593
365.89993,-132.887069
367.43332,-133.1873788
365.98584,-133.4876886
365.73187,-133.7879983
366.51462,-134.0883081
367.98669,-134.3886179
366.34653,-134.6889276
365.48892,-134.9892374
365.99713,-135.2895471
366.76849,-135.5898569
365.71884,-135.8901667
366.87704,-136.1904764
365.68073,-136.4907862
365.2106,-136.7910959
365.91119,-137.0914057
366.32224,-137.3917155
365.3078,-137.6920252
365.51321,-137.992335
366.17645,-138.2926447
367.92661,-138.5929545
366.05701,-138.8932643
366.17645,-139.193574
368.03528,-139.4938838
365.92422,-139.7941935
366.63611,-140.0945033
366.8414,-140.3948131
366.64905,-140.6951228
366.43039,-140.9954326
366.69562,-141.2957423
367.08234,-141.5960521
366.23804,-141.8963619
365.42929,-142.1966716
364.80157,-142.4969814
366.85275,-142.7972911
368.47061,-143.0976009
366.4903,-143.3979107
365.86261,-143.6982204
366.00839,-143.9985302
365.74313,-144.2988399
364.93417,-144.5991497
365.34515,-144.8994595
366.05701,-145.1997692
367.21521,-145.500079
367.14233,-145.8003888
365.91119,-146.1006985
365.47787,-146.4010083
365.06683,-146.701318
365.01825,-147.0016278
366.0567,-147.3019376
366.62476,-147.6022473
367.00943,-147.9025571
365.94852,-148.2028668
364.92105,-148.5031766
365.53754,-148.8034864
366.41742,-149.1037961
366.44171,-149.4041059
366.4903,-149.7044156
365.94852,-150.0047254
