Rxx(Ohm),B(mT)
350.70456,51.50312394
348.82144,51.20281418
348.72424,50.90250442
349.49774,50.60219465
349.17426,50.30188489
348.64377,50.00157513
347.03552,49.70126537
347.37366,49.40095561
345.97247,49.10064585
346.14255,48.80033609
344.6705,48.50002633
344.4761,48.19971657
344.93573,47.89940681
343.3179,47.59909705
341.70001,47.29878729
341.67575,46.99847753
341.70001,46.69816777
341.50766,46.39785801
341.50766,46.09754825
341.62915,45.79723849
340.0842,45.49692872
339.86554,45.19661896
338.00873,44.8963092
337.30814,44.59599944
337.54056,44.29568968
336.64771,43.99537992
336.64771,43.69507016
336.07703,43.3947604
335.35211,43.09445064
334.71619,42.79414088
333.06,42.49383112
331.84521,42.19352136
331.28842,41.8932116
331.44211,41.59290184
330.34695,41.29259208
330.13034,40.99228232
328.4494,40.69197256
326.32532,40.3916628
324.26489,40.09135303
322.76868,39.79104327
321.5134,39.49073351
320.19406,39.19042375
319.32541,38.89011399
318.3772,38.58980423
316.92755,38.28949447
315.21466,37.98918471
313.74896,37.68887495
312.20401,37.38856519
310.32089,37.08825543
309.30844,36.78794567
306.9657,36.48763591
305.73459,36.18732615
304.33011,35.88701639
302.54437,35.58670663
300.97528,35.28639687
299.79288,34.98608711
297.64935,34.68577734
295.26004,34.38546758
293.71078,34.08515782
291.24884,33.78484806
289.53009,33.4845383
286.2034,33.18422854
283.47943,32.88391878
281.59323,32.58360902
279.05554,32.28329926
277.24832,31.9829895
274.54541,31.68267974
271.52866,31.38236998
268.92477,31.08206022
264.6738,30.78175046
261.63306,30.4814407
257.9169,30.18113094
255.04341,29.88082118
250.79613,29.58051142
247.73087,29.28020165
242.83189,28.97989189
239.18681,28.67958213
236.31586,28.37927237
232.50139,28.07896261
227.11987,27.77865285
223.5489,27.47834309
219.32588,27.17803333
215.3647,26.87772357
210.46504,26.57741381
205.49681,26.27710405
201.46751,25.97679429
198.61972,25.67648453
193.42493,25.37617477
188.25983,25.07586501
183.86713,24.77555525
178.37108,24.47524549
174.19583,24.17493573
168.97539,23.87462596
163.40009,23.5743162
158.12303,23.27400644
151.60692,22.97369668
145.67018,22.67338692
140.52968,22.37307716
134.59294,22.0727674
130.64783,21.77245764
125.97725,21.47214788
121.68156,21.17183812
118.27864,20.87152836
114.0795,20.5712186
109.03557,20.27090884
104.57102,19.97059908
100.87862,19.67028932
97.354637,19.36997956
95.110321,19.0696698
91.61084,18.76936004
89.052734,18.46905027
84.974258,18.16874051
82.07827,17.86843075
78.168633,17.56812099
74.35556,17.26781123
70.880379,16.96750147
66.00528,16.66719171
61.926796,16.36688195
57.26368,16.06657219
54.735107,15.76626243
51.670078,15.46595267
47.345577,15.16564291
43.681759,14.86533315
41.751034,14.56502339
39.940968,14.26471363
37.744831,13.96440387
35.40395,13.66409411
32.480778,13.36378434
29.657333,13.06347458
27.729425,12.76316482
24.543737,12.46285506
25.917093,12.1625453
25.895267,11.86223554
25.000101,11.56192578
24.012924,11.26161602
23.071753,10.96130626
20.974022,10.6609965
19.162035,10.36068674
16.578178,10.06037698
13.778982,9.760067218
12.042639,9.459757458
11.75304,9.159447697
11.14969,8.859137937
10.739433,8.558828176
9.4835901,8.258518415
7.312469,7.958208655
6.8539491,7.657898894
6.3712778,7.357589134
6.5637259,7.057279373
6.9739437,6.756969613
6.685008,6.456659852
6.2505994,6.156350091
5.7196445,5.856040331
4.4884071,5.55573057
2.9201615,5.25542081
2.5098844,4.955111049
1.4480128,4.654801289
0.33787012,4.354491528
1.7858871,4.054181768
2.0994279,3.753872007
1.6169519,3.453562246
1.7617534,3.153252486
1.4718634,2.852942725
1.3754812,2.552632965
1.7374545,2.252323204
0.77227664,1.952013444
0.86880893,1.651703683
0.31370673,1.351393923
0.28957543,1.051084162
-0.096534535,0.750774401
-0.33783799,0.450464641
-0.43440446,0.15015488
0.24133581,-0.15015488
0.024133582,-0.450464641
0.21718156,-0.750774401
-0.1930507,-1.051084162
0.50680524,-1.351393923
0.048267163,-1.651703683
0.36200371,-1.952013444
-0.24131285,-2.252323204
0.31370673,-2.552632965
0.28960297,-2.852942725
-0.62747312,-3.153252486
0.12065642,-3.453562246
0.14477344,-3.753872007
-0.1689188,-4.054181768
0.50680524,-4.354491528
1.2066771,-4.654801289
1.6652192,-4.955111049
1.64077,-5.25542081
1.4478751,-5.55573057
1.6167982,-5.856040331
2.7753518,-6.156350091
2.2685485,-6.456659852
1.327345,-6.756969613
1.5204115,-7.057279373
1.8341521,-7.357589134
4.0785775,-7.657898894
5.3093882,-7.958208655
5.840323,-8.258518415
6.6119847,-8.558828176
6.6843719,-8.859137937
6.6354685,-9.159447697
6.5643501,-9.459757458
6.4195409,-9.760067218
6.3712778,-10.06037698
7.7220111,-10.36068674
9.6766443,-10.6609965
10.809749,-10.96130626
12.35641,-11.26161602
12.863214,-11.56192578
13.707878,-11.86223554
15.299247,-12.1625453
17.472704,-12.46285506
19.69297,-12.76316482
23.023367,-13.06347458
25.050661,-13.36378434
26.230654,-13.66409411
28.0916,-13.96440387
29.418837,-14.26471363
28.501759,-14.56502339
27.871725,-14.86533315
29.922714,-15.16564291
32.435486,-15.46595267
34.945408,-15.76626243
38.75848,-16.06657219
40.64082,-16.36688195
43.199131,-16.66719171
46.843159,-16.96750147
49.420856,-17.26781123
52.201092,-17.56812099
55.796936,-17.86843075
60.020161,-18.16874051
63.417042,-18.46905027
67.308624,-18.76936004
72.159424,-19.0696698
76.382652,-19.36997956
80.630173,-19.67028932
84.395058,-19.97059908
89.487183,-20.27090884
92.721054,-20.5712186
96.678871,-20.87152836
100.58891,-21.17183812
103.21949,-21.47214788
107.10504,-21.77245764
110.72498,-22.0727674
114.68279,-22.37307716
119.00279,-22.67338692
124.19148,-22.97369668
127.8355,-23.27400644
132.80696,-23.5743162
137.47821,-23.87462596
141.90529,-24.17493573
147.0699,-24.47524549
152.62056,-24.77555525
157.68858,-25.07586501
164.38954,-25.37617477
169.62712,-25.67648453
173.85794,-25.97679429
179.40881,-26.27710405
184.5975,-26.57741381
190.14255,-26.87772357
194.58344,-27.17803333
199.2471,-27.47834309
204.77408,-27.77865285
209.62469,-28.07896261
213.1214,-28.37927237
216.79005,-28.67958213
220.89203,-28.97989189
224.82349,-29.28020165
229.27003,-29.58051142
233.15334,-29.88082118
237.01309,-30.18113094
240.65874,-30.4814407
244.61746,-30.78175046
248.06915,-31.08206022
250.94186,-31.38236998
255.2383,-31.68267974
259.38885,-31.9829895
261.53812,-32.28329926
264.09753,-32.58360902
266.91852,-32.88391878
269.8887,-33.18422854
273.24356,-33.4845383
275.97076,-33.78484806
277.83212,-34.08515782
280.3652,-34.38546758
282.29691,-34.68577734
285.84097,-34.98608711
288.66537,-35.28639687
290.35001,-35.58670663
292.21255,-35.88701639
294.8446,-36.18732615
296.24817,-36.48763591
298.79807,-36.78794567
300.23105,-37.08825543
301.16763,-37.38856519
303.48584,-37.68887495
304.72217,-37.98918471
305.63943,-38.28949447
307.61771,-38.58980423
309.5737,-38.89011399
310.09839,-39.19042375
310.94266,-39.49073351
313.26706,-39.79104327
314.71481,-40.09135303
316.30838,-40.3916628
317.22565,-40.69197256
318.18283,-40.99228232
320.62738,-41.29259208
321.20853,-41.59290184
322.24524,-41.8932116
324.05545,-42.19352136
325.09421,-42.49383112
326.49338,-42.79414088
327.37881,-43.09445064
326.953,-43.3947604
326.39822,-43.69507016
329.46387,-43.99537992
330.86301,-44.29568968
331.21756,-44.59599944
331.27408,-44.8963092
332.1427,-45.19661896
332.84131,-45.49692872
333.51761,-45.79723849
334.50775,-46.09754825
334.8945,-46.39785801
336.77762,-46.69816777
338.32056,-46.99847753
338.85309,-47.29878729
339.86554,-47.59909705
339.94644,-47.89940681
341.60486,-48.19971657
340.6633,-48.50002633
341.36389,-48.80033609
342.07782,-49.10064585
342.30344,-49.40095561
342.20828,-49.70126537
342.4006,-50.00157513
343.63174,-50.30188489
343.59833,-50.60219465
344.62189,-50.90250442
344.74136,-51.20281418
346.40781,-51.50312394
347.15701,-51.8034337
346.02109,-52.10374346
346.33493,-52.40405322
347.51743,-52.70436298
348.09653,-53.00467274
348.87003,-53.3049825
348.42126,-53.60529226
348.5076,-53.90560202
348.55618,-54.20591178
348.29092,-54.50622154
348.81183,-54.8065313
349.88449,-55.10684106
349.40057,-55.40715082
350.2692,-55.70746058
351.57321,-56.00777034
351.93567,-56.30808011
351.57321,-56.60838987
352.49048,-56.90869963
353.36847,-57.20900939
353.98685,-57.50931915
353.21536,-57.80962891
352.84293,-58.10993867
353.52921,-58.41024843
354.18121,-58.71055819
354.22781,-59.01086795
354.08405,-59.31117771
355.45889,-59.61148747
354.42218,-59.91179723
355.12076,-60.21210699
355.45889,-60.51241675
356.00101,-60.81272651
355.56564,-61.11303627
355.74847,-61.41334603
357.53641,-61.7136558
356.25671,-62.01396556
356.06232,-62.31427532
356.86011,-62.61458508
356.97958,-62.91489484
356.61917,-63.2152046
356.40048,-63.51551436
357.10107,-63.81582412
359.12793,-64.11613388
360.65863,-64.41644364
359.00848,-64.7167534
358.98416,-65.01706316
359.80423,-65.31737292
359.22513,-65.61768268
359.20084,-65.91799244
359.21072,-66.2183022
358.95987,-66.51861196
358.38077,-66.81892172
357.87253,-67.11923149
358.7189,-67.41954125
358.47592,-67.71985101
358.96976,-68.02016077
359.56326,-68.32047053
360.64859,-68.62078029
359.87714,-68.92109005
360.60205,-69.22139981
359.6362,-69.52170957
360.87732,-69.82201933
362.15717,-70.12232909
363.07452,-70.42263885
362.09839,-70.72294861
361.32492,-71.02325837
361.54156,-71.32356813
362.29077,-71.62387789
361.66306,-71.92418765
362.51761,-72.22449741
362.07413,-72.52480718
361.22772,-72.82511694
360.89157,-73.1254267
362.26648,-73.42573646
363.23233,-73.72604622
363.20801,-74.02635598
363.35178,-74.32666574
364.46344,-74.6269755
364.05237,-74.92728526
362.4588,-75.22759502
362.86987,-75.52790478
362.43454,-75.82821454
363.60507,-76.1285243
363.68994,-76.42883406
364.43912,-76.72914382
364.17386,-77.02945358
364.54669,-77.32976334
364.10098,-77.6300731
364.29333,-77.93038287
364.12527,-78.23069263
364.7287,-78.53100239
364.85019,-78.83131215
364.39053,-79.13162191
364.60721,-79.43193167
366.12787,-79.73224143
366.87704,-80.03255119
366.05701,-80.33286095
365.06683,-80.63317071
365.57306,-80.93348047
366.466,-81.23379023
367.11801,-81.53409999
366.80414,-81.83440975
367.19089,-82.13471951
367.48047,-82.43502927
366.39514,-82.73533903
365.95978,-83.03564879
366.41742,-83.33595856
367.09372,-83.63626832
367.9158,-83.93657808
368.34912,-84.23688784
367.75854,-84.5371976
366.94995,-84.83750736
366.87704,-85.13781712
367.11801,-85.43812688
367.50476,-85.73843664
367.52905,-86.0387464
367.20154,-86.33905616
367.60196,-86.63936592
368.15677,-86.93967568
367.98669,-87.23998544
368.47061,-87.5402952
368.59009,-87.84060496
368.71158,-88.14091472
368.5192,-88.44122449
369.50732,-88.74153425
369.77258,-89.04184401
368.5192,-89.34215377
368.59009,-89.64246353
369.24207,-89.94277329
369.36356,-90.24308305
369.43649,-90.54339281
369.16919,-90.84370257
369.43649,-91.14401233
369.04971,-91.44432209
370.18362,-91.74463185
369.48303,-92.04494161
369.48303,-92.34525137
369.16919,-92.64556113
369.41217,-92.94587089
368.92822,-93.24618065
368.01096,-93.54649041
368.32483,-93.84680018
369.02542,-94.14710994
367.72144,-94.4474197
368.92822,-94.74772946
368.71158,-95.04803922
370.15936,-95.34834898
369.43649,-95.64865874
369.96698,-95.9489685
368.92822,-96.24927826
368.26471,-96.54958802
367.93808,-96.84989778
369.14691,-97.15020754
368.14526,-97.4505173
367.55334,-97.75082706
367.97308,-98.05113682
368.40845,-98.35144658
367.9158,-98.65175634
367.69711,-98.9520661
367.72144,-99.25237587
368.27621,-99.55268563
367.67282,-99.85299539
367.93808,-100.1533051
368.37341,-100.4536149
367.67282,-100.7539247
368.33557,-101.0542344
368.34912,-101.3545442
367.89151,-101.6548539
368.83307,-101.9551637
369.65314,-102.2554735
369.77258,-102.5557832
369.8941,-102.856093
371.05231,-103.1564028
369.0983,-103.4567125
368.76016,-103.7570223
368.22968,-104.057332
368.10818,-104.3576418
368.18106,-104.6579516
367.96237,-104.9582613
367.43185,-105.2585711
367.8186,-105.5588808
367.26382,-105.8591906
368.34912,-106.1595004
367.60196,-106.4598101
367.84293,-106.7601199
367.6485,-107.0604296
367.2395,-107.3607394
367.95081,-107.6610492
368.55426,-107.9613589
369.12262,-108.2616687
369.36356,-108.5619784
370.44888,-108.8622882
370.78705,-109.162598
369.96698,-109.4629077
369.86978,-109.7632175
369.0983,-110.0635272
369.29068,-110.363837
368.22968,-110.6641468
369.00113,-110.9644565
369.14691,-111.2647663
368.90393,-111.565076
369.14691,-111.8653858
369.50732,-112.1656956
368.83307,-112.4660053
369.60452,-112.7663151
369.41217,-113.0666249
369.16919,-113.3669346
369.38788,-113.6672444
368.5658,-113.9675541
369.29068,-114.2678639
369.65314,-114.5681737
368.83307,-114.8684834
368.52997,-115.1687932
368.83307,-115.4691029
368.47061,-115.7694127
368.47061,-116.0697225
368.22968,-116.3700322
369.96698,-116.670342
369.02542,-116.9706517
369.5668,-117.2709615
368.97681,-117.5712713
369.24207,-117.871581
369.29068,-118.1718908
369.00113,-118.4722005
370.03989,-118.7725103
369.96698,-119.0728201
368.13245,-119.3731298
369.26639,-119.6734396
368.34912,-119.9737493
368.08386,-120.2740591
367.95081,-120.5743689
367.33466,-120.8746786
368.03528,-121.1749884
367.92651,-121.4752981
367.67282,-121.7756079
368.87964,-122.0759177
367.60196,-122.3762274
367.48047,-122.6765372
369.22864,-122.9768469
367.57767,-123.2771567
367.34756,-123.5774665
367.55334,-123.8777762
368.33762,-124.178086
367.96237,-124.4783958
366.39514,-124.7787055
367.67282,-125.0790153
368.5658,-125.379325
367.6485,-125.6796348
367.95081,-125.9799446
367.93808,-126.2802543
368.92822,-126.5805641
370.28085,-126.8808738
371.6557,-127.1811836
371.31757,-127.4814934
370.25653,-127.7818031
369.8941,-128.0821129
371.11191,-128.3824226
369.92929,-128.6827324
370.52179,-128.9830422
371.58484,-129.2833519
371.80148,-129.5836617
372.47778,-129.8839714
371.43906,-130.1842812
370.5947,-130.484591
369.65314,-130.7849007
370.32944,-131.0852105
370.08643,-131.3855202
369.315,-131.68583
369.04971,-131.9861398
369.24207,-132.2864495
369.36356,-132.5867593
369.0983,-132.887069
369.5668,-133.1873788
369.38788,-133.4876886
370.4003,-133.7879983
369.315,-134.0883081
369.72601,-134.3886179
369.94269,-134.6889276
368.73587,-134.9892374
369.26639,-135.2895471
368.39771,-135.5898569
368.54147,-135.8901667
368.61438,-136.1904764
369.36356,-136.4907862
367.98669,-136.7910959
368.25192,-137.0914057
368.73587,-137.3917155
368.73587,-137.6920252
368.05957,-137.992335
368.39771,-138.2926447
368.90393,-138.5929545
369.53165,-138.8932643
369.62885,-139.193574
370.25653,-139.4938838
369.53165,-139.7941935
368.5658,-140.0945033
368.80878,-140.3948131
369.65314,-140.6951228
369.315,-140.9954326
368.66296,-141.2957423
368.90393,-141.5960521
370.01559,-141.8963619
369.00113,-142.1966716
369.26639,-142.4969814
367.82932,-142.7972911
368.61438,-143.0976009
367.95081,-143.3979107
367.77002,-143.6982204
368.27621,-143.9985302
368.4949,-144.2988399
368.50568,-144.5991497
368.76016,-144.8994595
369.10916,-145.1997692
368.77094,-145.500079
368.85532,-145.8003888
368.68729,-146.1006985
369.19348,-146.4010083
368.73587,-146.701318
368.63867,-147.0016278
368.90393,-147.3019376
368.92822,-147.6022473
369.14691,-147.9025571
368.37341,-148.2028668
367.6485,-148.5031766
369.02542,-148.8034864
369.41217,-149.1037961
369.67743,-149.4041059
369.07404,-149.7044156
369.36356,-150.0047254
