Rxx(Ohm),B(mT)
355.13483,88.44122449
354.91821,88.14091472
354.91821,87.84060496
356.00342,87.5402952
355.86996,87.23998544
356.81149,86.93967568
357.53641,86.63936592
357.04205,86.33905616
355.87366,86.0387464
355.42435,85.73843664
355.21796,85.43812688
354.3493,85.13781712
353.45633,84.83750736
354.53149,84.5371976
352.81863,84.23688784
352.53909,83.93657808
352.24951,83.63626832
352.56335,83.33595856
352.10373,83.03564879
352.15234,82.73533903
351.6218,82.43502927
352.23959,82.13471951
351.74329,81.83440975
352.35904,81.53409999
352.34671,81.23379023
354.53149,80.93348047
354.84531,80.63317071
354.3493,80.33286095
353.09387,80.03255119
352.49048,79.73224143
351.64612,79.43193167
351.76556,79.13162191
351.53906,78.83131215
351.38086,78.53100239
353.62439,78.23069263
351.86276,77.93038287
351.92575,77.6300731
353.51917,77.32976334
353.55353,77.02945358
352.22522,76.72914382
352.36899,76.42883406
352.23959,76.1285243
353.23969,75.82821454
352.05515,75.52790478
352.05515,75.22759502
353.09387,74.92728526
354.10834,74.6269755
353.64868,74.32666574
353.84308,74.02635598
352.96237,73.72604622
351.86276,73.42573646
351.64612,73.1254267
351.12805,72.82511694
351.10373,72.52480718
350.55878,72.22449741
353.03525,71.92418765
351.34671,71.62387789
350.68027,71.32356813
350.46359,71.02325837
351.04269,70.72294861
350.62186,70.42263885
350.75314,70.12232909
350.2254,69.82201933
349.97968,69.52170957
350.70456,69.22139981
349.83591,68.92109005
349.73871,68.62078029
350.10117,68.32047053
350.95999,68.02016077
349.7533,67.71985101
349.60754,67.41954125
349.59494,67.11923149
349.90878,66.81892172
350.01852,66.51861196
350.69476,66.2183022
350.12546,65.91799244
350.17404,65.61768268
350.14975,65.31737292
349.34229,65.01706316
349.54633,64.7167534
351.1156,64.41644364
351.64612,64.11613388
349.52203,63.81582412
349.22284,63.51551436
349.44913,63.2152046
349.47345,62.91489484
348.35425,62.61458508
348.40085,62.31427532
348.53189,62.01396556
349.73871,61.7136558
349.24713,61.41334603
351.12805,61.11303627
350.06711,60.81272651
348.57089,60.51241675
348.19376,60.21210699
348.83612,59.91179723
349.44913,59.61148747
349.06238,59.31117771
348.62909,59.01086795
348.91861,58.71055819
350.41974,58.41024843
349.37625,58.10993867
348.00137,57.80962891
348.21802,57.50931915
349.27142,57.20900939
349.0867,56.90869963
348.07425,56.60838987
347.85559,56.30808011
346.66367,56.00777034
346.78516,55.70746058
348.12085,55.40715082
348.09653,55.10684106
346.91403,54.8065313
346.72168,54.50622154
346.31061,54.20591178
346.93832,53.90560202
345.96313,53.60529226
345.89227,53.3049825
345.9259,53.00467274
346.18179,52.70436298
346.18179,52.40405322
345.52985,52.10374346
345.32248,51.8034337
345.80441,51.50312394
345.64932,51.20281418
345.69791,50.90250442
346.06967,50.60219465
345.39337,50.30188489
345.09457,50.00157513
345.86798,49.70126537
344.98434,49.40095561
345.29819,49.10064585
344.54901,48.80033609
345.21603,48.50002633
344.74136,48.19971657
345.39337,47.89940681
344.86285,47.59909705
345.16745,47.29878729
345.56345,46.99847753
344.15311,46.69816777
344.34747,46.39785801
344.30804,46.09754825
344.76566,45.79723849
344.81427,45.49692872
345.05524,45.19661896
343.84842,44.8963092
343.88788,44.59599944
343.245,44.29568968
343.36649,43.99537992
343.26929,43.69507016
343.35739,43.3947604
342.23257,43.09445064
342.13538,42.79414088
342.30344,42.49383112
342.39163,42.19352136
342.66589,41.8932116
342.52213,41.59290184
343.00406,41.29259208
342.77835,40.99228232
341.57166,40.69197256
342.30344,40.3916628
342.52213,40.09135303
342.36734,39.79104327
344.09137,39.49073351
342.23257,39.19042375
342.93115,38.89011399
343.21164,38.58980423
342.02924,38.28949447
342.47354,37.98918471
341.93408,37.68887495
340.78278,37.38856519
340.85565,37.08825543
339.7373,36.78794567
340.20367,36.48763591
340.59039,36.18732615
339.35059,35.88701639
338.84445,35.58670663
339.69745,35.28639687
341.58057,34.98608711
339.88107,34.68577734
338.2168,34.38546758
339.15826,34.08515782
339.28641,33.78484806
338.16821,33.4845383
337.16235,33.18422854
337.71713,32.88391878
337.69485,32.58360902
336.96152,32.28329926
336.59909,31.9829895
336.22079,31.68267974
337.78149,31.38236998
336.45334,31.08206022
335.81735,30.78175046
335.35211,30.4814407
335.64166,30.18113094
335.14319,29.88082118
336.11722,29.58051142
335.00568,29.28020165
334.74048,28.97989189
336.16382,28.67958213
336.33386,28.37927237
334.84592,28.07896261
335.26263,27.77865285
334.53992,27.47834309
333.69366,27.17803333
332.37567,26.87772357
332.14902,26.57741381
332.56802,26.27710405
331.84521,25.97679429
331.53137,25.67648453
331.02319,25.37617477
331.19327,25.07586501
331.21756,24.77555525
330.71722,24.47524549
330.40338,24.17493573
329.06943,23.87462596
328.87503,23.5743162
329.0285,23.27400644
328.47369,22.97369668
329.79999,22.67338692
328.11124,22.37307716
328.20084,22.0727674
327.81412,21.77245764
327.13037,21.47214788
326.96985,21.17183812
326.75864,20.87152836
326.69513,20.5712186
325.77805,20.27090884
324.71722,19.97059908
323.63727,19.67028932
324.07254,19.36997956
324.15268,19.0696698
323.90451,18.76936004
322.81018,18.46905027
321.77164,18.16874051
321.95569,17.86843075
321.34534,17.56812099
320.27554,17.26781123
320.94122,16.96750147
320.50107,16.66719171
319.50424,16.36688195
318.66006,16.06657219
318.20712,15.76626243
317.89331,15.46595267
317.30771,15.16564291
316.49426,14.86533315
315.23898,14.56502339
314.55649,14.26471363
315.26328,13.96440387
314.75711,13.66409411
313.09082,13.36378434
311.54004,13.06347458
310.49097,12.76316482
309.25409,12.46285506
308.11261,12.1625453
308.42639,11.86223554
307.61209,11.56192578
308.65646,11.26161602
307.61209,10.96130626
306.66513,10.6609965
305.31277,10.36068674
303.57581,10.06037698
302.85104,9.760067218
303.18912,9.459757458
302.63956,9.159447697
301.54932,8.859137937
301.11404,8.558828176
299.86374,8.258518415
299.81717,7.958208655
298.41141,7.657898894
298.50858,7.357589134
298.15088,7.057279373
296.91534,6.756969613
295.34637,6.456659852
292.95749,6.156350091
292.0972,5.856040331
290.42288,5.55573057
291.72665,5.25542081
289.48151,4.955111049
287.79678,4.654801289
286.58652,4.354491528
285.86176,4.054181768
283.66852,3.753872007
282.26947,3.453562246
282.12057,3.153252486
280.6731,2.852942725
279.07983,2.552632965
277.3941,2.252323204
275.89536,1.952013444
276.3772,1.651703683
275.70099,1.351393923
274.80823,1.051084162
272.20273,0.750774401
270.15198,0.450464641
268.75287,0.15015488
267.80966,-0.15015488
266.45935,-0.450464641
264.86609,-0.750774401
264.07187,-1.051084162
264.3114,-1.351393923
265.46939,-1.651703683
268.02832,-1.952013444
269.57297,-2.252323204
270.32199,-2.552632965
270.05478,-2.852942725
271.18851,-3.153252486
274.37497,-3.453562246
274.2778,-3.753872007
275.09772,-4.054181768
276.93188,-4.354491528
278.86322,-4.654801289
280.62451,-4.955111049
281.59018,-5.25542081
282.07404,-5.55573057
282.68048,-5.856040331
284.24423,-6.156350091
284.53372,-6.456659852
286.39572,-6.756969613
287.50726,-7.057279373
288.34781,-7.357589134
290.01395,-7.657898894
290.78925,-7.958208655
291.73071,-8.258518415
293.97604,-8.558828176
294.47787,-8.859137937
295.05685,-9.159447697
296.38943,-9.459757458
298.46469,-9.760067218
299.47424,-10.06037698
299.81717,-10.36068674
301.19189,-10.6609965
302.59094,-10.96130626
304.05963,-11.26161602
304.05963,-11.56192578
304.71481,-11.86223554
305.38568,-12.1625453
306.30273,-12.46285506
307.20111,-12.76316482
308.48636,-13.06347458
308.9946,-13.36378434
309.59222,-13.66409411
311.08249,-13.96440387
311.44284,-14.26471363
312.8013,-14.56502339
313.15756,-14.86533315
313.71848,-15.16564291
314.10519,-15.46595267
315.47992,-15.76626243
317.21054,-16.06657219
315.91522,-16.36688195
316.83887,-16.66719171
316.34204,-16.96750147
316.96964,-17.26781123
317.24136,-17.56812099
318.11197,-17.86843075
319.58389,-18.16874051
319.72086,-18.46905027
319.96176,-18.76936004
322.43057,-19.0696698
322.96304,-19.36997956
323.17255,-19.67028932
321.61057,-19.97059908
322.76868,-20.27090884
324.79739,-20.5712186
323.20398,-20.87152836
323.0582,-21.17183812
323.01874,-21.47214788
323.46921,-21.77245764
324.3378,-22.0727674
325.37643,-22.37307716
325.88998,-22.67338692
326.07492,-22.97369668
325.95547,-23.27400644
326.57568,-23.5743162
329.02081,-23.87462596
327.64404,-24.17493573
328.22311,-24.47524549
328.77222,-24.77555525
329.33463,-25.07586501
329.39093,-25.37617477
330.83087,-25.67648453
331.78867,-25.97679429
330.56561,-26.27710405
331.63449,-26.57741381
331.61859,-26.87772357
331.65085,-27.17803333
331.99695,-27.47834309
331.73169,-27.77865285
332.11044,-28.07896261
332.88184,-28.37927237
333.65527,-28.67958213
333.31714,-28.97989189
333.18756,-29.28020165
333.95294,-29.58051142
334.03992,-29.88082118
334.32947,-30.18113094
334.25861,-30.4814407
334.16141,-30.78175046
335.3924,-31.08206022
335.03824,-31.38236998
336.50192,-31.68267974
337.56485,-31.9829895
336.74487,-32.28329926
335.63333,-32.58360902
336.06866,-32.88391878
336.09293,-33.18422854
336.53464,-33.4845383
336.46378,-33.78484806
336.64771,-34.08515782
337.31543,-34.38546758
337.87869,-34.68577734
337.81433,-34.98608711
338.16821,-35.28639687
338.02243,-35.58670663
338.62579,-35.88701639
340.36496,-36.18732615
340.34067,-36.48763591
339.61584,-36.78794567
340.34067,-37.08825543
340.10849,-37.38856519
340.72534,-37.68887495
340.72534,-37.98918471
340.36496,-38.28949447
339.91412,-38.58980423
340.17059,-38.89011399
340.0842,-39.19042375
340.74966,-39.49073351
341.3396,-39.79104327
342.07782,-40.09135303
343.41507,-40.3916628
342.2236,-40.69197256
341.73972,-40.99228232
341.11206,-41.29259208
341.52304,-41.59290184
341.73077,-41.8932116
341.11206,-42.19352136
341.73972,-42.49383112
342.21463,-42.79414088
341.62915,-43.09445064
341.49878,-43.3947604
341.353,-43.69507016
343.0679,-43.99537992
344.56409,-44.29568968
345.7222,-44.59599944
346.16684,-44.8963092
344.06708,-45.19661896
342.24789,-45.49692872
342.02924,-45.79723849
342.53741,-46.09754825
342.95544,-46.39785801
343.14078,-46.69816777
344.15311,-46.99847753
342.24789,-47.29878729
343.96988,-47.59909705
343.62262,-47.89940681
344.10449,-48.19971657
343.50116,-48.50002633
343.8241,-48.80033609
343.65604,-49.10064585
345.09457,-49.40095561
345.45697,-49.70126537
346.20612,-50.00157513
346.34985,-50.30188489
345.3598,-50.60219465
344.88715,-50.90250442
344.87793,-51.20281418
345.07025,-51.50312394
344.70786,-51.8034337
345.36908,-52.10374346
345.16745,-52.40405322
346.78516,-52.70436298
347.00177,-53.00467274
346.44705,-53.3049825
345.50555,-53.60529226
346.00238,-53.90560202
345.8194,-54.20591178
345.41766,-54.50622154
345.64932,-54.8065313
344.99942,-55.10684106
345.28891,-55.40715082
345.09457,-55.70746058
345.44196,-56.00777034
345.93884,-56.30808011
345.30194,-56.60838987
345.89227,-56.90869963
346.03601,-57.20900939
346.38351,-57.50931915
346.51993,-57.80962891
346.83173,-58.10993867
346.77026,-58.41024843
347.9285,-58.71055819
349.05276,-59.01086795
348.04044,-59.31117771
347.24271,-59.61148747
349.07706,-59.91179723
347.90417,-60.21210699
348.04044,-60.51241675
348.35425,-60.81272651
347.48364,-61.11303627
348.00137,-61.41334603
347.73611,-61.7136558
347.96756,-62.01396556
349.42981,-62.31427532
347.64423,-62.61458508
346.76086,-62.91489484
347.05038,-63.2152046
347.12326,-63.51551436
347.41281,-63.81582412
348.35425,-64.11613388
348.18417,-64.41644364
347.9285,-64.7167534
347.59564,-65.01706316
347.87036,-65.31737292
347.87988,-65.61768268
347.54175,-65.91799244
347.86084,-66.2183022
348.99454,-66.51861196
348.30566,-66.81892172
350.2692,-67.11923149
349.24713,-67.41954125
348.73895,-67.71985101
349.07706,-68.02016077
349.47345,-68.32047053
349.35196,-68.62078029
349.13528,-68.92109005
348.81183,-69.22139981
350.76764,-69.52170957
349.30536,-69.82201933
349.02847,-70.12232909
350.76764,-70.42263885
351.0329,-70.72294861
349.71442,-71.02325837
349.68042,-71.32356813
349.78729,-71.62387789
350.01852,-71.92418765
350.03311,-72.22449741
349.19855,-72.52480718
349.93106,-72.82511694
349.6561,-73.1254267
349.81158,-73.42573646
349.02847,-73.72604622
349.89703,-74.02635598
350.53445,-74.32666574
352.24951,-74.6269755
351.41757,-74.92728526
352.38333,-75.22759502
351.49045,-75.52790478
349.54633,-75.82821454
349.69009,-76.1285243
349.97968,-76.42883406
351.00858,-76.72914382
351.30795,-77.02945358
350.02826,-77.32976334
350.62186,-77.6300731
350.65594,-77.93038287
350.51218,-78.23069263
349.89703,-78.53100239
350.74335,-78.83131215
351.40515,-79.13162191
350.79196,-79.43193167
351.2738,-79.73224143
350.74335,-80.03255119
351.13788,-80.33286095
351.47601,-80.63317071
352.72144,-80.93348047
352.2009,-81.23379023
354.62866,-81.53409999
354.48288,-81.83440975
354.49506,-82.13471951
352.98669,-82.43502927
354.18121,-82.73533903
352.35904,-83.03564879
351.53906,-83.33595856
351.99866,-83.63626832
351.68481,-83.93657808
351.16217,-84.23688784
351.25937,-84.5371976
351.67041,-84.83750736
353.67297,-85.13781712
355.07602,-85.43812688
354.91821,-85.73843664
355.78677,-86.0387464
355.13483,-86.33905616
355.19366,-86.63936592
352.82861,-86.93967568
353.03525,-87.23998544
353.37338,-87.5402952
352.33472,-87.84060496
352.27383,-88.14091472
354.54166,-88.44122449
352.2981,-88.74153425
353.27618,-89.04184401
353.27618,-89.34215377
352.31247,-89.64246353
352.84293,-89.94277329
352.66055,-90.24308305
353.04529,-90.54339281
353.13245,-90.84370257
353.37338,-91.14401233
353.06958,-91.44432209
353.31055,-91.74463185
353.55353,-92.04494161
354.16907,-92.34525137
354.24194,-92.64556113
353.86737,-92.94587089
354.22781,-93.24618065
355.02945,-93.54649041
355.57013,-93.84680018
354.24194,-94.14710994
352.75574,-94.4474197
352.21527,-94.74772946
352.54343,-95.04803922
353.30051,-95.34834898
353.41193,-95.64865874
354.55579,-95.9489685
354.22781,-96.24927826
352.82861,-96.54958802
351.6947,-96.84989778
352.39328,-97.15020754
353.81879,-97.4505173
354.20349,-97.75082706
352.9967,-98.05113682
352.10373,-98.35144658
351.92575,-98.65175634
353.01096,-98.9520661
352.10373,-99.25237587
352.97238,-99.55268563
352.06949,-99.85299539
352.76004,-100.1533051
353.13245,-100.4536149
353.86737,-100.7539247
353.35913,-101.0542344
353.48062,-101.3545442
354.43631,-101.6548539
352.37335,-101.9551637
353.74588,-102.2554735
354.37357,-102.5557832
353.74588,-102.856093
353.25189,-103.1564028
352.80862,-103.4567125
353.39767,-103.7570223
352.64853,-104.057332
352.85294,-104.3576418
353.57782,-104.6579516
353.13245,-104.9582613
353.71152,-105.2585711
353.71152,-105.5588808
353.67297,-105.8591906
354.29056,-106.1595004
354.30069,-106.4598101
354.08405,-106.7601199
353.49484,-107.0604296
354.26627,-107.3607394
353.80869,-107.6610492
353.91394,-107.9613589
353.81879,-108.2616687
355.3049,-108.5619784
354.01114,-108.8622882
353.18103,-109.162598
354.18121,-109.4629077
354.55579,-109.7632175
353.44629,-110.0635272
355.78677,-110.363837
355.44864,-110.6641468
354.07391,-110.9644565
354.4465,-111.2647663
355.77277,-111.565076
354.04962,-111.8653858
353.63861,-112.1656956
353.7601,-112.4660053
353.55353,-112.7663151
354.08405,-113.0666249
354.25208,-113.3669346
353.98685,-113.6672444
354.63882,-113.9675541
354.92841,-114.2678639
354.92841,-114.5681737
354.4606,-114.8684834
353.87955,-115.1687932
354.16907,-115.4691029
352.72144,-115.7694127
353.21536,-116.0697225
353.44629,-116.3700322
353.39767,-116.670342
353.6629,-116.9706517
353.37338,-117.2709615
353.51917,-117.5712713
353.81879,-117.871581
353.37338,-118.1718908
353.90384,-118.4722005
353.55353,-118.7725103
354.54559,-119.0728201
354.15692,-119.3731298
355.79706,-119.6734396
354.9527,-119.9737493
353.40771,-120.2740591
355.11053,-120.5743689
353.80869,-120.8746786
355.81107,-121.1749884
356.12491,-121.4752981
354.66315,-121.7756079
354.20349,-122.0759177
354.75015,-122.3762274
353.73578,-122.6765372
353.87955,-122.9768469
353.87955,-123.2771567
354.13263,-123.5774665
353.98685,-123.8777762
353.48062,-124.178086
354.3493,-124.4783958
353.45633,-124.7787055
354.21765,-125.0790153
353.98685,-125.379325
354.90411,-125.6796348
354.8555,-125.9799446
354.68744,-126.2802543
354.71176,-126.5805641
354.91821,-126.8808738
355.01538,-127.1811836
355.32919,-127.4814934
355.78677,-127.7818031
355.91855,-128.0821129
355.00128,-128.3824226
355.0256,-128.6827324
354.80692,-128.9830422
356.89832,-129.2833519
357.04205,-129.5836617
357.40448,-129.8839714
355.50751,-130.1842812
355.29086,-130.484591
355.67761,-130.7849007
355.6673,-131.0852105
354.75015,-131.3855202
356.81149,-131.68583
355.44864,-131.9861398
355.0499,-132.2864495
354.9527,-132.5867593
354.25208,-132.887069
355.57013,-133.1873788
355.629,-133.4876886
355.23203,-133.7879983
355.2077,-134.0883081
356.29294,-134.3886179
355.38803,-134.6889276
354.47076,-134.9892374
355.45889,-135.2895471
354.97699,-135.5898569
354.78464,-135.8901667
355.90823,-136.1904764
355.96713,-136.4907862
355.74847,-136.7910959
356.66571,-137.0914057
356.52197,-137.3917155
357.12537,-137.6920252
358.33218,-137.992335
357.01776,-138.2926447
355.64304,-138.5929545
355.60471,-138.8932643
355.72415,-139.193574
357.82596,-139.4938838
359.12793,-139.7941935
357.05246,-140.0945033
356.29294,-140.3948131
356.08661,-140.6951228
356.4873,-140.9954326
356.06232,-141.2957423
356.13522,-141.5960521
358.22446,-141.8963619
359.06873,-142.1966716
358.34595,-142.4969814
357.98352,-142.7972911
357.58298,-143.0976009
357.34204,-143.3979107
355.78677,-143.6982204
357.68018,-143.9985302
358.61118,-144.2988399
355.7139,-144.5991497
354.9527,-144.8994595
356.10059,-145.1997692
355.86996,-145.500079
354.8555,-145.8003888
355.99146,-146.1006985
356.02771,-146.4010083
356.16315,-146.701318
356.76291,-147.0016278
356.28101,-147.3019376
358.45367,-147.6022473
356.66571,-147.9025571
356.02771,-148.2028668
356.67966,-148.5031766
356.67966,-148.8034864
356.17346,-149.1037961
356.47336,-149.4041059
355.29086,-149.7044156
356.42474,-150.0047254
