Rxx(Ohm),B(mT)
382.29016,110.6641468
383.66516,110.363837
383.3877,110.0635272
383.41202,109.7632175
383.20752,109.4629077
384.01636,109.162598
385.00671,108.8622882
385.75403,108.5619784
386.98383,108.2616687
385.22223,107.9613589
386.18808,107.6610492
384.76572,107.3607394
385.76514,107.0604296
386.20053,106.7601199
383.77444,106.4598101
383.65295,106.1595004
384.6311,105.8591906
384.18347,105.5588808
384.49841,105.2585711
384.08929,104.9582613
383.37558,104.6579516
382.45822,104.3576418
382.64124,104.057332
382.15659,103.7570223
384.23206,103.4567125
385.14932,103.1564028
387.37061,102.856093
387.28595,102.5557832
385.91092,102.2554735
385.97275,101.9551637
385.40265,101.6548539
385.57275,101.3545442
385.25888,101.0542344
385.59705,100.7539247
384.4032,100.4536149
387.3479,100.1533051
386.33185,99.85299539
385.77704,99.55268563
388.57739,99.25237587
388.3248,98.9520661
389.45883,98.65175634
389.23138,98.35144658
390.41412,98.05113682
389.65121,97.75082706
390.13516,97.4505173
389.83282,97.15020754
389.88351,96.84989778
391.19632,96.54958802
390.95532,96.24927826
390.54626,95.9489685
390.90674,95.64865874
390.08658,95.34834898
389.82129,95.04803922
389.14496,94.74772946
389.82129,94.4474197
389.33731,94.14710994
389.7377,93.84680018
388.51718,93.54649041
388.72116,93.24618065
390.12238,92.94587089
390.90674,92.64556113
390.46051,92.34525137
390.42477,92.04494161
390.72577,91.74463185
388.11777,91.44432209
388.48022,91.14401233
388.68726,90.84370257
387.11786,90.54339281
388.03522,90.24308305
390.12238,89.94277329
391.76251,89.64246353
392.34363,89.34215377
392.25946,89.04184401
391.43933,88.74153425
392.13797,88.44122449
390.99103,88.14091472
391.44864,87.84060496
391.52155,87.5402952
391.76251,87.23998544
390.71436,86.93967568
391.07684,86.63936592
391.76251,86.33905616
392.69281,86.0387464
391.87268,85.73843664
391.01532,85.43812688
390.32758,85.13781712
389.60461,84.83750736
390.04947,84.5371976
390.21756,84.23688784
389.72409,83.93657808
389.25369,83.63626832
389.65121,83.33595856
389.91849,83.03564879
388.83105,82.73533903
387.79425,82.43502927
388.5531,82.13471951
388.0712,81.83440975
387.53867,81.53409999
386.89917,81.23379023
386.73108,80.93348047
386.29568,80.63317071
386.63388,80.33286095
386.22482,80.03255119
384.69171,79.73224143
384.90836,79.43193167
383.93045,79.13162191
383.90616,78.83131215
383.61655,78.53100239
384.547,78.23069263
383.68948,77.93038287
382.73569,77.6300731
382.37323,77.32976334
382.66281,77.02945358
381.05893,76.72914382
380.39499,76.42883406
380.7554,76.1285243
380.96173,75.82821454
380.56335,75.52790478
381.2027,75.22759502
380.56302,74.92728526
380.46585,74.6269755
380.26105,74.32666574
380.22488,74.02635598
379.53812,73.72604622
380.59924,73.42573646
380.46585,73.1254267
380.66025,72.82511694
381.14215,72.52480718
380.90118,72.22449741
379.6333,71.92418765
379.3923,71.62387789
380.02008,71.32356813
379.77908,71.02325837
378.85001,70.72294861
378.83746,70.42263885
377.98135,70.12232909
379.6333,69.82201933
377.9444,69.52170957
380.03253,69.22139981
380.58734,68.92109005
381.02267,68.62078029
381.69696,68.32047053
380.53876,68.02016077
378.39035,67.71985101
379.42911,67.41954125
379.6333,67.11923149
379.91104,66.81892172
379.56241,66.51861196
380.15201,66.2183022
378.65561,65.91799244
379.71866,65.61768268
381.08322,65.31737292
380.94977,65.01706316
380.38257,64.7167534
380.40686,64.41644364
378.96948,64.11613388
377.73837,63.81582412
378.35345,63.51551436
377.82291,63.2152046
378.33118,62.91489484
378.95694,62.61458508
379.10275,62.31427532
379.59717,62.01396556
377.90845,61.7136558
377.26804,61.41334603
376.32642,61.11303627
377.66748,60.81272651
375.01086,60.51241675
375.38477,60.21210699
375.89304,59.91179723
376.55585,59.61148747
375.5657,59.31117771
374.89142,59.01086795
373.4549,58.71055819
373.05692,58.41024843
371.8855,58.10993867
371.02798,57.80962891
370.99243,57.50931915
370.03989,57.20900939
370.4975,56.90869963
371.0766,56.60838987
370.61899,56.30808011
370.03989,56.00777034
368.85532,55.70746058
369.67743,55.40715082
368.5658,55.10684106
370.20795,54.8065313
369.77258,54.50622154
370.37601,54.20591178
368.03528,53.90560202
366.27365,53.60529226
365.82703,53.3049825
365.64594,53.00467274
365.50015,52.70436298
365.71884,52.40405322
364.68008,52.10374346
364.92105,51.8034337
365.25919,51.50312394
363.01566,51.20281418
364.48773,50.90250442
363.54617,50.60219465
363.3761,50.30188489
363.28091,50.00157513
362.70181,49.70126537
361.3735,49.40095561
359.80423,49.10064585
359.82855,48.80033609
359.22513,48.50002633
358.12531,48.19971657
356.28101,47.89940681
356.1109,47.59909705
355.50751,47.29878729
354.47076,46.99847753
353.84308,46.69816777
353.26395,46.39785801
351.5975,46.09754825
351.50031,45.79723849
349.37625,45.49692872
349.32764,45.19661896
347.42227,44.8963092
347.68753,44.59599944
347.05981,44.29568968
344.74136,43.99537992
342.90683,43.69507016
341.95123,43.3947604
341.27487,43.09445064
340.85565,42.79414088
338.29828,42.49383112
336.39087,42.19352136
335.13547,41.8932116
332.26218,41.59290184
331.49796,41.29259208
328.78754,40.99228232
327.12109,40.69197256
324.97272,40.3916628
322.41534,40.09135303
320.24268,39.79104327
319.1553,39.49073351
317.82904,39.19042375
315.84872,38.89011399
313.04221,38.58980423
310.38791,38.28949447
307.83438,37.98918471
305.51794,37.68887495
302.62036,37.38856519
299.57904,37.08825543
294.51083,36.78794567
291.63757,36.48763591
287.89398,36.18732615
283.14127,35.88701639
280.07565,35.58670663
274.74219,35.28639687
269.86633,34.98608711
265.521,34.68577734
260.88614,34.38546758
256.08258,34.08515782
249.15427,33.78484806
243.36165,33.4845383
237.59219,33.18422854
230.81099,32.88391878
224.27118,32.58360902
216.06523,32.28329926
209.93457,31.9829895
202.6898,31.68267974
195.74194,31.38236998
191.08382,31.08206022
185.12831,30.78175046
179.52946,30.4814407
173.20647,30.18113094
166.70656,29.88082118
160.74515,29.58051142
154.83174,29.28020165
149.60391,28.97989189
144.27046,28.67958213
139.58852,28.37927237
136.70581,28.07896261
131.14326,27.77865285
126.07424,27.47834309
119.40046,27.17803333
112.70388,26.87772357
108.31162,26.57741381
103.62965,26.27710405
99.522331,25.97679429
95.544571,25.67648453
92.609398,25.37617477
89.133873,25.07586501
85.947876,24.77555525
82.641205,24.47524549
78.144539,24.17493573
74.596878,23.87462596
69.963295,23.5743162
65.329514,23.27400644
60.28577,22.97369668
55.193649,22.67338692
51.042698,22.37307716
48.604843,22.0727674
45.274605,21.77245764
43.802418,21.47214788
40.737389,21.17183812
38.376144,20.87152836
35.714344,20.5712186
31.904673,20.27090884
29.370655,19.97059908
27.825993,19.67028932
27.077955,19.36997956
25.00248,19.0696698
23.119934,18.76936004
22.18092,18.46905027
20.805164,18.16874051
19.186188,17.86843075
16.19363,17.56812099
15.56469,17.26781123
13.297622,16.96750147
11.366895,16.66719171
11.270369,16.36688195
9.6534128,16.06657219
10.208499,15.76626243
10.039557,15.46595267
9.4130116,15.16564291
8.2303495,14.86533315
8.1330233,14.56502339
7.4331474,14.26471363
6.7815342,13.96440387
6.5643501,13.66409411
5.7437763,13.36378434
5.2611046,13.06347458
4.7060385,12.76316482
4.4164395,12.46285506
5.8161912,12.1625453
6.2264681,11.86223554
4.8267164,11.56192578
4.3440447,11.26161602
3.7648468,10.96130626
3.4993794,10.6609965
2.7514875,10.36068674
2.2202854,10.06037698
1.8824193,9.760067218
1.9306865,9.459757458
1.7376199,9.159447697
1.4480128,8.859137937
1.9789537,8.558828176
2.0998318,8.258518415
1.8824193,7.958208655
1.2308106,7.657898894
1.0136105,7.357589134
1.1584119,7.057279373
0.79641026,6.756969613
1.1342783,6.456659852
1.2549442,6.156350091
1.0618776,5.856040331
0.38613731,5.55573057
1.2308106,5.25542081
0.38613731,4.955111049
0.41027087,4.654801289
0.12067963,4.354491528
0.31376705,4.054181768
0.82054174,3.753872007
0.55507237,3.453562246
0.16893487,3.153252486
0.98947686,2.852942725
-0.24133581,2.552632965
0.024135927,2.252323204
-0.19306907,1.952013444
0.36200371,1.651703683
-0.072400741,1.351393923
0.33787012,1.051084162
-0.024135927,0.750774401
-0.21720223,0.450464641
0.24133581,0.15015488
0.45853803,-0.15015488
-0.2654694,-0.450464641
0.16893487,-0.750774401
0,-1.051084162
0.48267162,-1.351393923
0.2654694,-1.651703683
0.19306907,-1.952013444
-0.16893487,-2.252323204
0,-2.552632965
-0.048267163,-2.852942725
-0.28960297,-3.153252486
-0.048267163,-3.453562246
0.21720223,-3.753872007
-0.096534535,-4.054181768
0.28963113,-4.354491528
0.38613731,-4.654801289
0.28960297,-4.955111049
0.5309388,-5.25542081
-0.33790296,-5.55573057
0.024135927,-5.856040331
0.82054174,-6.156350091
0.62747312,-6.456659852
0.36200371,-6.756969613
0.38613731,-7.057279373
0.48267162,-7.357589134
0.96534324,-7.657898894
1.8100187,-7.958208655
1.1584119,-8.258518415
1.0860112,-8.558828176
0.84467536,-8.859137937
0.77227664,-9.159447697
0.84467536,-9.459757458
1.0860112,-9.760067218
1.0136105,-10.06037698
0.84467536,-10.36068674
1.3756121,-10.6609965
1.95482,-10.96130626
1.8582858,-11.26161602
2.6305623,-11.56192578
2.4135928,-11.86223554
2.2929029,-12.1625453
2.244417,-12.46285506
3.4269643,-12.76316482
3.1614974,-13.06347458
3.6203892,-13.36378434
4.368176,-13.66409411
4.9715056,-13.96440387
5.9127173,-14.26471363
6.6608768,-14.56502339
6.2747312,-14.86533315
4.6095119,-15.16564291
4.8508477,-15.46595267
6.3471465,-15.76626243
5.9851122,-16.06657219
7.0711532,-16.36688195
7.7951407,-16.66719171
8.0613918,-16.96750147
9.1707611,-17.26781123
9.7982216,-17.56812099
10.280893,-17.86843075
10.595654,-18.16874051
10.667019,-18.46905027
11.850718,-18.76936004
12.187428,-19.0696698
13.683746,-19.36997956
15.204157,-19.67028932
16.821091,-19.97059908
19.041378,-20.27090884
20.539732,-20.5712186
22.420078,-20.87152836
24.157673,-21.17183812
24.932426,-21.47214788
26.740072,-21.77245764
28.456343,-22.0727674
30.387054,-22.37307716
33.573051,-22.67338692
36.779572,-22.97369668
39.940968,-23.27400644
42.768837,-23.5743162
44.960815,-23.87462596
46.485703,-24.17493573
49.18404,-24.47524549
52.36993,-24.77555525
55.845123,-25.07586501
60.213299,-25.37617477
65.836433,-25.67648453
70.090759,-25.97679429
74.210609,-26.27710405
79.037323,-26.57741381
82.584991,-26.87772357
86.060173,-27.17803333
90.002655,-27.47834309
92.947311,-27.77865285
96.17215,-28.07896261
100.1642,-28.37927237
105.15022,-28.67958213
108.939,-28.97989189
112.39009,-29.28020165
119.47294,-29.58051142
125.21729,-29.88082118
131.927,-30.18113094
137.46484,-30.4814407
141.60547,-30.78175046
146.00806,-31.08206022
150.60811,-31.38236998
155.7489,-31.68267974
162.5153,-31.9829895
168.20297,-32.28329926
175.01634,-32.58360902
181.2122,-32.88391878
187.9944,-33.18422854
194.12485,-33.4845383
200.47337,-33.78484806
206.41167,-34.08515782
213.64833,-34.38546758
220.93779,-34.68577734
227.14195,-34.98608711
234.02193,-35.28639687
241.23897,-35.58670663
248.33405,-35.88701639
253.04182,-36.18732615
258.44821,-36.48763591
263.82758,-36.78794567
270.75931,-37.08825543
273.89783,-37.38856519
277.83212,-37.68887495
282.75656,-37.98918471
286.44788,-38.28949447
290.35986,-38.58980423
292.24097,-38.89011399
296.39392,-39.19042375
299.9852,-39.49073351
302.59808,-39.79104327
305.25269,-40.09135303
308.1239,-40.3916628
312.1554,-40.69197256
315.51059,-40.99228232
317.58606,-41.29259208
318.44806,-41.59290184
321.11133,-41.8932116
323.83881,-42.19352136
327.24258,-42.49383112
328.3522,-42.79414088
330.45197,-43.09445064
332.35941,-43.3947604
334.13712,-43.69507016
335.69028,-43.99537992
337.13803,-44.29568968
338.58783,-44.59599944
340.13278,-44.8963092
341.58057,-45.19661896
342.44025,-45.49692872
344.45181,-45.79723849
345.33551,-46.09754825
346.11826,-46.39785801
349.54633,-46.69816777
348.65338,-46.99847753
348.91861,-47.29878729
350.07684,-47.59909705
351.81418,-47.89940681
353.21536,-48.19971657
354.59027,-48.50002633
354.03543,-48.80033609
354.61453,-49.10064585
355.84564,-49.40095561
356.44907,-49.70126537
357.12537,-50.00157513
358.78979,-50.30188489
360.6972,-50.60219465
361.86557,-50.90250442
361.61444,-51.20281418
360.6972,-51.50312394
362.14496,-51.8034337
362.24216,-52.10374346
363.01566,-52.40405322
363.28091,-52.70436298
364.00378,-53.00467274
363.08652,-53.3049825
363.83572,-53.60529226
364.8259,-53.90560202
365.31824,-54.20591178
366.12787,-54.50622154
367.0694,-54.8065313
367.43185,-55.10684106
368.61438,-55.40715082
368.83307,-55.70746058
368.47061,-56.00777034
368.20535,-56.30808011
368.68729,-56.60838987
368.20535,-56.90869963
367.93808,-57.20900939
368.92822,-57.50931915
368.35986,-57.80962891
368.27621,-58.10993867
369.65314,-58.41024843
370.71414,-58.71055819
372.2348,-59.01086795
373.37076,-59.31117771
372.74304,-59.61148747
372.38062,-59.91179723
371.77719,-60.21210699
371.25772,-60.51241675
371.45007,-60.81272651
371.51193,-61.11303627
371.89667,-61.41334603
371.3772,-61.7136558
371.6557,-62.01396556
371.2334,-62.31427532
372.91113,-62.61458508
373.23618,-62.91489484
374.08063,-63.2152046
373.99847,-63.51551436
374.31232,-63.81582412
373.81534,-64.11613388
374.9028,-64.41644364
375.44623,-64.7167534
374.33661,-65.01706316
374.5889,-65.31737292
375.47055,-65.61768268
375.76007,-65.91799244
376.83267,-66.2183022
377.49741,-66.51861196
377.35364,-66.81892172
378.12494,-67.11923149
379.00555,-67.41954125
378.82571,-67.71985101
378.75281,-68.02016077
379.28333,-68.32047053
379.45349,-68.62078029
379.15134,-68.92109005
378.51184,-69.22139981
379.30762,-69.52170957
379.11526,-69.82201933
379.22424,-70.12232909
379.17563,-70.42263885
378.82571,-70.72294861
378.75281,-71.02325837
380.20056,-71.32356813
378.2952,-71.62387789
379.23471,-71.92418765
380.38257,-72.22449741
380.05682,-72.52480718
381.14215,-72.82511694
381.60178,-73.1254267
380.92548,-73.42573646
381.16644,-73.72604622
382.14438,-74.02635598
382.33673,-74.32666574
382.90378,-74.6269755
382.8815,-74.92728526
382.43393,-75.22759502
382.43393,-75.52790478
384.39014,-75.82821454
384.79919,-76.1285243
385.05533,-76.42883406
384.99359,-76.72914382
384.84778,-77.02945358
383.55579,-77.32976334
382.66281,-77.6300731
383.2662,-77.93038287
385.40265,-78.23069263
385.91092,-78.53100239
385.81372,-78.83131215
385.47556,-79.13162191
384.66739,-79.43193167
385.49985,-79.73224143
383.43631,-80.03255119
383.00095,-80.33286095
382.73569,-80.63317071
383.71378,-80.93348047
384.58249,-81.23379023
385.18597,-81.53409999
384.85977,-81.83440975
387.08102,-82.13471951
386.29568,-82.43502927
387.61154,-82.73533903
388.39771,-83.03564879
387.0097,-83.33595856
386.50192,-83.63626832
386.05472,-83.93657808
387.02066,-84.23688784
387.33456,-84.5371976
387.83194,-84.83750736
387.57553,-85.13781712
385.96939,-85.43812688
387.22479,-85.73843664
385.87421,-86.0387464
385.45126,-86.33905616
386.17621,-86.63936592
386.70679,-86.93967568
388.27618,-87.23998544
388.36075,-87.5402952
388.92825,-87.84060496
387.85422,-88.14091472
387.69705,-88.44122449
386.10333,-88.74153425
385.69223,-89.04184401
386.50192,-89.34215377
385.99371,-89.64246353
386.23666,-89.94277329
387.40744,-90.24308305
387.17621,-90.54339281
386.87689,-90.84370257
386.6825,-91.14401233
387.974,-91.44432209
388.57739,-91.74463185
389.01074,-92.04494161
390.27896,-92.34525137
390.18378,-92.64556113
389.32858,-92.94587089
388.54147,-93.24618065
390.0137,-93.54649041
389.54324,-93.84680018
388.56577,-94.14710994
388.0712,-94.4474197
388.50452,-94.74772946
388.44427,-95.04803922
388.3248,-95.34834898
388.2276,-95.64865874
388.74548,-95.9489685
388.50452,-96.24927826
389.25369,-96.54958802
389.2294,-96.84989778
389.02548,-97.15020754
388.2276,-97.4505173
388.85535,-97.75082706
387.55124,-98.05113682
387.974,-98.35144658
388.76978,-98.65175634
388.89124,-98.9520661
388.60172,-99.25237587
388.56577,-99.55268563
389.48312,-99.85299539
388.78247,-100.1533051
390.06229,-100.4536149
389.58032,-100.7539247
389.7377,-101.0542344
389.77271,-101.3545442
389.14496,-101.6548539
389.29074,-101.9551637
389.68701,-102.2554735
389.83282,-102.5557832
391.37778,-102.856093
391.64304,-103.1564028
390.97964,-103.4567125
389.76199,-103.7570223
390.84525,-104.057332
390.65515,-104.3576418
389.55603,-104.6579516
389.85919,-104.9582613
389.58032,-105.2585711
389.38593,-105.5588808
388.60172,-105.8591906
388.28784,-106.1595004
387.80392,-106.4598101
387.99829,-106.7601199
388.31213,-107.0604296
387.06927,-107.3607394
387.23737,-107.6610492
387.28595,-107.9613589
387.43176,-108.2616687
388.09348,-108.5619784
387.90112,-108.8622882
387.23737,-109.162598
387.9866,-109.4629077
389.48312,-109.7632175
390.03796,-110.0635272
389.92798,-110.363837
391.23199,-110.6641468
391.8111,-110.9644565
392.30804,-111.2647663
391.52396,-111.565076
392.28375,-111.8653858
391.60739,-112.1656956
390.90674,-112.4660053
392.12494,-112.7663151
392.00549,-113.0666249
390.67719,-113.3669346
390.86954,-113.6672444
390.78726,-113.9675541
391.2449,-114.2678639
390.63083,-114.5681737
390.37619,-114.8684834
390.19742,-115.1687932
390.52197,-115.4691029
389.88351,-115.7694127
389.04776,-116.0697225
389.49466,-116.3700322
389.56757,-116.670342
389.5939,-116.9706517
389.41022,-117.2709615
389.26645,-117.5712713
390.43842,-117.871581
389.78632,-118.1718908
390.54626,-118.4722005
390.36331,-118.7725103
390.04947,-119.0728201
389.61414,-119.3731298
391.28296,-119.6734396
391.66977,-119.9737493
391.53448,-120.2740591
391.40207,-120.5743689
389.53171,-120.8746786
389.91849,-121.1749884
388.63867,-121.4752981
388.34909,-121.7756079
389.4238,-122.0759177
388.92825,-122.3762274
389.44809,-122.6765372
388.51718,-122.9768469
388.60172,-123.2771567
389.9523,-123.5774665
389.65121,-123.8777762
389.56757,-124.178086
388.86697,-124.4783958
388.02432,-124.7787055
387.52692,-125.0790153
387.92712,-125.379325
388.02261,-125.6796348
386.66998,-125.9799446
386.6214,-126.2802543
387.91373,-126.5805641
387.63754,-126.8808738
386.22482,-127.1811836
385.74084,-127.4814934
384.25638,-127.7818031
384.64313,-128.0821129
385.4632,-128.3824226
386.35614,-128.6827324
387.64844,-128.9830422
388.05951,-129.2833519
387.59985,-129.5836617
387.37061,-129.8839714
387.49005,-130.1842812
386.95956,-130.484591
386.25894,-130.7849007
385.47556,-131.0852105
385.00671,-131.3855202
386.45477,-131.68583
386.10333,-131.9861398
385.34171,-132.2864495
384.99359,-132.5867593
385.45126,-132.887069
386.07901,-133.1873788
386.39288,-133.4876886
386.6825,-133.7879983
386.09225,-134.0883081
386.80399,-134.3886179
385.87555,-134.6889276
386.33325,-134.9892374
385.47556,-135.2895471
385.63327,-135.5898569
385.74084,-135.8901667
384.7749,-136.1904764
384.31723,-136.4907862
385.15051,-136.7910959
384.82352,-137.0914057
385.40265,-137.3917155
384.9693,-137.6920252
385.98181,-137.992335
385.58594,-138.2926447
385.18597,-138.5929545
385.32065,-138.8932643
386.09225,-139.193574
385.91092,-139.4938838
385.97275,-139.7941935
384.9693,-140.0945033
384.89639,-140.3948131
385.21027,-140.6951228
385.69223,-140.9954326
386.24915,-141.2957423
385.48874,-141.5960521
385.59705,-141.8963619
386.13947,-142.1966716
387.20053,-142.4969814
386.6214,-142.7972911
386.18808,-143.0976009
385.9451,-143.3979107
386.62491,-143.6982204
386.5387,-143.9985302
386.27341,-144.2988399
385.59705,-144.5991497
385.77835,-144.8994595
384.7626,-145.1997692
385.22223,-145.500079
384.7626,-145.8003888
386.22482,-146.1006985
386.20053,-146.4010083
385.04221,-146.701318
386.05472,-147.0016278
386.91449,-147.3019376
386.46582,-147.6022473
386.20053,-147.9025571
385.37836,-148.2028668
385.91092,-148.5031766
385.86234,-148.8034864
386.10333,-149.1037961
387.05829,-149.4041059
385.51178,-149.7044156
385.91092,-150.0047254
