Rxx(Ohm),ne(cm-2)
6.58E-05,3.59894E+12
6.39E-05,3.57374E+12
6.69E-05,3.54853E+12
6.93E-05,3.52333E+12
6.95E-05,3.49812E+12
7.02E-05,3.47292E+12
6.84E-05,3.44771E+12
6.88E-05,3.42251E+12
6.50E-05,3.39731E+12
6.17E-05,3.3721E+12
6.12E-05,3.3469E+12
5.93E-05,3.32169E+12
6.10E-05,3.29649E+12
5.77E-05,3.27128E+12
5.94E-05,3.24608E+12
5.82E-05,3.22087E+12
5.72E-05,3.19567E+12
5.91E-05,3.17046E+12
5.87E-05,3.14526E+12
5.48E-05,3.12005E+12
5.14E-05,3.09485E+12
5.30E-05,3.06964E+12
5.28E-05,3.04444E+12
5.20E-05,3.01923E+12
5.04E-05,2.99403E+12
5.10E-05,2.96882E+12
5.10E-05,2.94362E+12
5.22E-05,2.91841E+12
4.90E-05,2.89321E+12
4.36E-05,2.868E+12
4.30E-05,2.8428E+12
3.91E-05,2.81759E+12
4.02E-05,2.79239E+12
3.99E-05,2.76718E+12
3.77E-05,2.74198E+12
3.62E-05,2.71677E+12
3.64E-05,2.69157E+12
3.12E-05,2.66637E+12
3.27E-05,2.64116E+12
2.95E-05,2.61596E+12
2.76E-05,2.59075E+12
2.58E-05,2.56555E+12
2.44E-05,2.54034E+12
2.31E-05,2.51514E+12
2.19E-05,2.48993E+12
2.33E-05,2.46473E+12
2.23E-05,2.43952E+12
1.82E-05,2.41432E+12
2.06E-05,2.38911E+12
2.15E-05,2.36391E+12
2.06E-05,2.3387E+12
1.78E-05,2.3135E+12
1.77E-05,2.28829E+12
1.39E-05,2.26309E+12
1.32E-05,2.23788E+12
1.33E-05,2.21268E+12
1.39E-05,2.18747E+12
1.43E-05,2.16227E+12
1.63E-05,2.13706E+12
1.34E-05,2.11186E+12
1.30E-05,2.08665E+12
1.24E-05,2.06145E+12
1.57E-05,2.03624E+12
1.40E-05,2.01104E+12
8.82E-06,1.98583E+12
7.70E-06,1.96063E+12
7.63E-06,1.93543E+12
9.68E-06,1.91022E+12
8.73E-06,1.88502E+12
7.70E-06,1.85981E+12
9.16E-06,1.83461E+12
7.51E-06,1.8094E+12
5.60E-06,1.7842E+12
6.01E-06,1.75899E+12
1.12E-05,1.73379E+12
1.15E-05,1.70858E+12
1.28E-05,1.68338E+12
1.48E-05,1.65817E+12
1.35E-05,1.63297E+12
1.05E-05,1.60776E+12
7.94E-06,1.58256E+12
5.01E-06,1.55735E+12
2.53E-06,1.53215E+12
8.44E-06,1.50694E+12
9.68E-06,1.48174E+12
6.84E-06,1.45653E+12
5.46E-06,1.43133E+12
5.58E-06,1.40612E+12
7.03E-06,1.38092E+12
1.07E-05,1.35571E+12
9.89E-06,1.33051E+12
4.86E-06,1.3053E+12
6.87E-06,1.2801E+12
8.37E-06,1.25489E+12
8.32E-06,1.22969E+12
6.91E-06,1.20449E+12
2.65E-06,1.17928E+12
1.76E-06,1.15408E+12
2.48E-06,1.12887E+12
5.72E-06,1.10367E+12
8.54E-06,1.07846E+12
9.13E-06,1.05326E+12
1.08E-05,1.02805E+12
6.58E-06,1.00285E+12
1.18E-05,9.77642E+11
4.20E-06,9.52437E+11
1.65E-06,9.27232E+11
3.67E-06,9.02027E+11
5.79E-06,8.76822E+11
5.13E-06,8.51618E+11
4.53E-06,8.26413E+11
7.77E-06,8.01208E+11
1.28E-05,7.76003E+11
1.72E-05,7.50798E+11
2.04E-05,7.25594E+11
6.58E-06,7.00389E+11
3.50E-06,6.75184E+11
3.62E-06,6.49979E+11
9.42E-06,6.24774E+11
9.04E-06,5.99569E+11
5.91E-06,5.74365E+11
4.72E-06,5.4916E+11
8.20E-06,5.23955E+11
2.91E-06,4.9875E+11
4.22E-06,4.73545E+11
3.81E-06,4.4834E+11
2.67E-06,4.23136E+11
7.20E-06,3.97931E+11
1.46E-05,3.72726E+11
7.87E-06,3.47521E+11
4.58E-06,3.22316E+11
3.98E-06,2.97111E+11
8.44E-06,2.71907E+11
8.34E-06,2.46702E+11
3.70E-06,2.21497E+11
3.15E-06,1.96292E+11
5.77E-06,1.71087E+11
9.68E-06,1.45882E+11
1.14E-05,1.20678E+11
7.63E-06,95472832026
8.13E-06,70268004371
9.01E-06,45063176716
1.52E-05,19858349061
8.77E-06,-5346478593
6.65E-06,-30551306248
8.18E-06,-55756133903
3.96E-06,-80960961558
9.30E-06,-1.06166E+11
1.29E-05,-1.31371E+11
6.41E-06,-1.56575E+11
7.63E-06,-1.8178E+11
6.46E-06,-2.06985E+11
1.00E-05,-2.3219E+11
6.06E-06,-2.57395E+11
1.02E-05,-2.826E+11
7.61E-06,-3.07804E+11
6.08E-06,-3.33009E+11
8.82E-06,-3.58214E+11
8.06E-06,-3.83419E+11
5.22E-06,-4.08624E+11
4.32E-06,-4.33829E+11
3.27E-06,-4.59033E+11
8.15E-06,-4.84238E+11
1.39E-05,-5.09443E+11
9.08E-06,-5.34648E+11
9.68E-06,-5.59853E+11
4.96E-06,-5.85058E+11
3.00E-06,-6.10262E+11
4.53E-06,-6.35467E+11
1.13E-05,-6.60672E+11
6.70E-06,-6.85877E+11
6.13E-06,-7.11082E+11
1.06E-05,-7.36286E+11
6.34E-06,-7.61491E+11
4.48E-06,-7.86696E+11
2.91E-06,-8.11901E+11
1.24E-05,-8.37106E+11
1.35E-05,-8.62311E+11
1.49E-05,-8.87515E+11
1.23E-05,-9.1272E+11
1.22E-05,-9.37925E+11
7.08E-06,-9.6313E+11
5.25E-06,-9.88335E+11
1.33E-05,-1.01354E+12
1.07E-05,-1.03874E+12
5.84E-06,-1.06395E+12
4.91E-06,-1.08915E+12
3.48E-06,-1.11436E+12
7.53E-06,-1.13956E+12
3.72E-06,-1.16477E+12
1.17E-05,-1.18997E+12
5.65E-06,-1.21518E+12
5.70E-06,-1.24038E+12
7.63E-06,-1.26559E+12
9.94E-06,-1.29079E+12
8.34E-06,-1.316E+12
6.20E-06,-1.3412E+12
4.74E-06,-1.36641E+12
2.29E-06,-1.39161E+12
2.57E-06,-1.41682E+12
1.48E-06,-1.44202E+12
3.58E-06,-1.46723E+12
3.53E-06,-1.49243E+12
7.01E-06,-1.51764E+12
4.55E-06,-1.54284E+12
6.91E-06,-1.56805E+12
8.70E-06,-1.59325E+12
7.46E-06,-1.61846E+12
6.37E-06,-1.64366E+12
7.89E-06,-1.66887E+12
1.40E-05,-1.69407E+12
1.16E-05,-1.71927E+12
7.13E-06,-1.74448E+12
4.17E-06,-1.76968E+12
3.19E-06,-1.79489E+12
3.65E-06,-1.82009E+12
8.06E-06,-1.8453E+12
2.77E-06,-1.8705E+12
2.62E-06,-1.89571E+12
2.15E-06,-1.92091E+12
5.44E-06,-1.94612E+12
6.84E-06,-1.97132E+12
4.22E-06,-1.99653E+12
1.22E-05,-2.02173E+12
6.10E-06,-2.04694E+12
1.46E-05,-2.07214E+12
1.78E-05,-2.09735E+12
1.51E-05,-2.12255E+12
7.20E-06,-2.14776E+12
6.63E-06,-2.17296E+12
2.17E-06,-2.19817E+12
2.72E-06,-2.22337E+12
4.15E-06,-2.24858E+12
5.87E-06,-2.27378E+12
3.08E-06,-2.29899E+12
6.41E-06,-2.32419E+12
4.22E-06,-2.3494E+12
7.49E-06,-2.3746E+12
2.69E-06,-2.39981E+12
3.67E-06,-2.42501E+12
2.50E-06,-2.45021E+12
1.21E-05,-2.47542E+12
5.15E-06,-2.50062E+12
1.55E-06,-2.52583E+12
2.22E-06,-2.55103E+12
1.88E-06,-2.57624E+12
8.96E-06,-2.60144E+12
4.22E-06,-2.62665E+12
1.48E-06,-2.65185E+12
2.24E-06,-2.67706E+12
4.91E-06,-2.70226E+12
3.15E-06,-2.72747E+12
1.38E-06,-2.75267E+12
4.77E-07,-2.77788E+12
4.77E-07,-2.80308E+12
7.63E-07,-2.82829E+12
2.65E-06,-2.85349E+12
7.99E-06,-2.8787E+12
3.65E-06,-2.9039E+12
3.36E-06,-2.92911E+12
5.08E-06,-2.95431E+12
1.43E-06,-2.97952E+12
2.15E-06,-3.00472E+12
1.22E-06,-3.02993E+12
2.05E-06,-3.05513E+12
7.63E-06,-3.08034E+12
6.20E-06,-3.10554E+12
1.93E-06,-3.13075E+12
7.15E-07,-3.15595E+12
5.96E-07,-3.18115E+12
7.15E-07,-3.20636E+12
3.34E-07,-3.23156E+12
4.53E-07,-3.25677E+12
3.81E-07,-3.28197E+12
5.48E-07,-3.30718E+12
1.24E-06,-3.33238E+12
9.06E-07,-3.35759E+12
8.82E-07,-3.38279E+12
2.15E-06,-3.408E+12
4.91E-06,-3.4332E+12
1.26E-06,-3.45841E+12
5.48E-07,-3.48361E+12
1.24E-06,-3.50882E+12
1.00E-06,-3.53402E+12
1.69E-06,-3.55923E+12
2.31E-06,-3.58443E+12
9.30E-07,-3.60964E+12
6.44E-07,-3.63484E+12
9.78E-07,-3.66005E+12
1.00E-06,-3.68525E+12
1.81E-06,-3.71046E+12
1.14E-06,-3.73566E+12
1.03E-06,-3.76087E+12
1.31E-06,-3.78607E+12
9.30E-07,-3.81128E+12
