Rxx(Ohm),ne(cm-2)
5.83E-05,3.19567E+12
5.93E-05,3.17046E+12
5.98E-05,3.14526E+12
5.60E-05,3.12005E+12
5.13E-05,3.09485E+12
5.25E-05,3.06964E+12
5.24E-05,3.04444E+12
5.09E-05,3.01923E+12
5.11E-05,2.99403E+12
5.28E-05,2.96882E+12
4.99E-05,2.94362E+12
5.12E-05,2.91841E+12
4.99E-05,2.89321E+12
4.66E-05,2.868E+12
4.32E-05,2.8428E+12
4.02E-05,2.81759E+12
3.90E-05,2.79239E+12
3.81E-05,2.76718E+12
3.87E-05,2.74198E+12
3.43E-05,2.71677E+12
3.43E-05,2.69157E+12
3.00E-05,2.66637E+12
2.71E-05,2.64116E+12
2.89E-05,2.61596E+12
2.82E-05,2.59075E+12
2.57E-05,2.56555E+12
2.50E-05,2.54034E+12
2.29E-05,2.51514E+12
2.41E-05,2.48993E+12
2.32E-05,2.46473E+12
2.13E-05,2.43952E+12
2.04E-05,2.41432E+12
2.60E-05,2.38911E+12
2.31E-05,2.36391E+12
2.14E-05,2.3387E+12
1.97E-05,2.3135E+12
1.99E-05,2.28829E+12
1.69E-05,2.26309E+12
1.43E-05,2.23788E+12
1.47E-05,2.21268E+12
1.45E-05,2.18747E+12
1.52E-05,2.16227E+12
1.58E-05,2.13706E+12
1.27E-05,2.11186E+12
1.23E-05,2.08665E+12
1.21E-05,2.06145E+12
1.33E-05,2.03624E+12
1.31E-05,2.01104E+12
8.23E-06,1.98583E+12
6.46E-06,1.96063E+12
7.63E-06,1.93543E+12
8.49E-06,1.91022E+12
8.68E-06,1.88502E+12
8.18E-06,1.85981E+12
1.04E-05,1.83461E+12
7.65E-06,1.8094E+12
5.67E-06,1.7842E+12
6.03E-06,1.75899E+12
7.80E-06,1.73379E+12
8.65E-06,1.70858E+12
1.07E-05,1.68338E+12
9.39E-06,1.65817E+12
9.27E-06,1.63297E+12
7.51E-06,1.60776E+12
5.41E-06,1.58256E+12
4.77E-06,1.55735E+12
2.77E-06,1.53215E+12
6.99E-06,1.50694E+12
7.75E-06,1.48174E+12
6.75E-06,1.45653E+12
6.25E-06,1.43133E+12
5.65E-06,1.40612E+12
7.22E-06,1.38092E+12
8.65E-06,1.35571E+12
6.70E-06,1.33051E+12
3.98E-06,1.3053E+12
7.30E-06,1.2801E+12
4.67E-06,1.25489E+12
3.70E-06,1.22969E+12
2.91E-06,1.20449E+12
1.88E-06,1.17928E+12
2.65E-06,1.15408E+12
3.08E-06,1.12887E+12
4.98E-06,1.10367E+12
5.39E-06,1.07846E+12
3.93E-06,1.05326E+12
7.13E-06,1.02805E+12
5.32E-06,1.00285E+12
9.68E-06,9.77642E+11
7.51E-06,9.52437E+11
4.51E-06,9.27232E+11
4.43E-06,9.02027E+11
6.77E-06,8.76822E+11
5.91E-06,8.51618E+11
1.29E-05,8.26413E+11
1.38E-05,8.01208E+11
1.45E-05,7.76003E+11
1.34E-05,7.50798E+11
1.64E-05,7.25594E+11
7.01E-06,7.00389E+11
4.32E-06,6.75184E+11
5.03E-06,6.49979E+11
5.22E-06,6.24774E+11
