Rxx(Ohm),ne(cm-2)
50952.461,-1.46E+13
49636.332,-1.46E+13
49909.965,-1.46E+13
41858.078,-1.45E+13
48909.793,-1.45E+13
36735.148,-1.45E+13
39553.402,-1.45E+13
39418.633,-1.45E+13
37905.641,-1.44E+13
44934.66,-1.44E+13
42083.234,-1.44E+13
46845.488,-1.44E+13
48434.199,-1.43E+13
50876.75,-1.43E+13
41172.941,-1.43E+13
48379.551,-1.43E+13
43696.496,-1.43E+13
45370.02,-1.42E+13
49647.188,-1.42E+13
48588.875,-1.42E+13
41890.238,-1.42E+13
42488.359,-1.42E+13
46739.418,-1.41E+13
51291.367,-1.41E+13
49151.391,-1.41E+13
49807.574,-1.41E+13
62659.34,-1.40E+13
52893.711,-1.40E+13
50169.578,-1.40E+13
53091.41,-1.40E+13
50635.102,-1.40E+13
46185.773,-1.39E+13
48034.09,-1.39E+13
50881.414,-1.39E+13
45541.488,-1.39E+13
52836.145,-1.39E+13
69331.133,-1.38E+13
75324.375,-1.38E+13
65308.512,-1.38E+13
54553.953,-1.38E+13
61240.867,-1.37E+13
65779.25,-1.37E+13
58771.992,-1.37E+13
55973.988,-1.37E+13
50863.516,-1.37E+13
59146.289,-1.36E+13
53783.566,-1.36E+13
49886.129,-1.36E+13
66409.102,-1.36E+13
76285.734,-1.36E+13
77820.383,-1.35E+13
83260.883,-1.35E+13
54404.203,-1.35E+13
72896.047,-1.35E+13
72221.516,-1.34E+13
69739.305,-1.34E+13
81765.328,-1.34E+13
72341.844,-1.34E+13
84409.719,-1.34E+13
60225.363,-1.33E+13
66558.734,-1.33E+13
80102.016,-1.33E+13
79014.781,-1.33E+13
67235.289,-1.33E+13
58267.684,-1.32E+13
57215.711,-1.32E+13
76060.25,-1.32E+13
65140.672,-1.32E+13
92689.648,-1.31E+13
94772.789,-1.31E+13
95304.367,-1.31E+13
94694.727,-1.31E+13
64488.418,-1.31E+13
95551.242,-1.30E+13
108761.18,-1.30E+13
99497.656,-1.30E+13
180292.33,-1.30E+13
108128.09,-1.30E+13
102876.13,-1.29E+13
87341.766,-1.29E+13
107052.51,-1.29E+13
95872.688,-1.29E+13
119741.41,-1.28E+13
134316.75,-1.28E+13
138659.62,-1.28E+13
100893.34,-1.28E+13
93068.578,-1.28E+13
129575.02,-1.27E+13
121092.18,-1.27E+13
122982.59,-1.27E+13
85923.734,-1.27E+13
115617.19,-1.27E+13
105996.05,-1.26E+13
136740.89,-1.26E+13
106459.94,-1.26E+13
93216.227,-1.26E+13
84040.312,-1.25E+13
91277.469,-1.25E+13
116051.3,-1.25E+13
125254.91,-1.25E+13
201231.95,-1.25E+13
207501.38,-1.24E+13
240174.09,-1.24E+13
210710.22,-1.24E+13
194771.59,-1.24E+13
227553.55,-1.24E+13
225664.38,-1.23E+13
137788.28,-1.23E+13
188108.45,-1.23E+13
198847.83,-1.23E+13
185510.59,-1.22E+13
188113.31,-1.22E+13
225841.12,-1.22E+13
316708.91,-1.22E+13
307551.44,-1.22E+13
288683.22,-1.21E+13
309789.34,-1.21E+13
285060.28,-1.21E+13
336472.97,-1.21E+13
377598.31,-1.21E+13
315970.28,-1.20E+13
336989.78,-1.20E+13
339175.47,-1.20E+13
306785,-1.20E+13
212322.36,-1.19E+13
184047.97,-1.19E+13
336253.75,-1.19E+13
442246.34,-1.19E+13
448743.56,-1.19E+13
311994.12,-1.18E+13
264594.97,-1.18E+13
377514.81,-1.18E+13
331773.25,-1.18E+13
413383.06,-1.18E+13
375999.41,-1.17E+13
585075.38,-1.17E+13
552602.56,-1.17E+13
741435.5,-1.17E+13
486417.06,-1.16E+13
740229.75,-1.16E+13
568647.19,-1.16E+13
379283.25,-1.16E+13
259684.67,-1.16E+13
740989.44,-1.15E+13
738791.94,-1.15E+13
557033.69,-1.15E+13
905507.44,-1.15E+13
918925.38,-1.15E+13
994772.19,-1.14E+13
808889.44,-1.14E+13
498919.5,-1.14E+13
950938.75,-1.14E+13
809943.62,-1.13E+13
1026042.3,-1.13E+13
1320899.2,-1.13E+13
1469896.2,-1.13E+13
1231649.5,-1.13E+13
798452,-1.12E+13
853091.12,-1.12E+13
535168.19,-1.12E+13
