Rxx(Ohm),ne(cm-2)
19580.17,-1.63E+13
18236.508,-1.63E+13
19523.455,-1.63E+13
19950.736,-1.63E+13
17787.215,-1.63E+13
17922.361,-1.62E+13
16268.769,-1.62E+13
19857.541,-1.62E+13
20481.963,-1.62E+13
17517.934,-1.62E+13
15884.401,-1.61E+13
18657.209,-1.61E+13
20684.977,-1.61E+13
18911.137,-1.61E+13
18039.701,-1.60E+13
18318.068,-1.60E+13
17714.279,-1.60E+13
18010.295,-1.60E+13
19737.934,-1.60E+13
20533.117,-1.59E+13
22696.396,-1.59E+13
22391.234,-1.59E+13
21329.861,-1.59E+13
23977.906,-1.59E+13
23765.545,-1.58E+13
25547.123,-1.58E+13
24919.643,-1.58E+13
23788.744,-1.58E+13
22401.584,-1.58E+13
22466.236,-1.57E+13
23034.818,-1.57E+13
24092.336,-1.57E+13
22213.203,-1.57E+13
23025.641,-1.56E+13
21289.484,-1.56E+13
21316.297,-1.56E+13
21319.559,-1.56E+13
23366.572,-1.56E+13
22517.846,-1.55E+13
24072.086,-1.55E+13
23761.715,-1.55E+13
22638.555,-1.55E+13
22510.396,-1.55E+13
20697.42,-1.54E+13
20238.441,-1.54E+13
23490.879,-1.54E+13
27760.887,-1.54E+13
26072.611,-1.54E+13
25704.418,-1.53E+13
25396.164,-1.53E+13
28847.898,-1.53E+13
26937.059,-1.53E+13
21997.938,-1.52E+13
23479.418,-1.52E+13
22735.377,-1.52E+13
24269.088,-1.52E+13
26771.264,-1.52E+13
22072.449,-1.51E+13
25084.289,-1.51E+13
22931.238,-1.51E+13
27595.492,-1.51E+13
27305.652,-1.51E+13
25119.439,-1.50E+13
23279.686,-1.50E+13
23016.738,-1.50E+13
26169.377,-1.50E+13
22440.059,-1.50E+13
25069.379,-1.49E+13
32414.535,-1.49E+13
31485.193,-1.49E+13
28367.129,-1.49E+13
32445.008,-1.48E+13
35591.719,-1.48E+13
26074.246,-1.48E+13
24757.066,-1.48E+13
23119.471,-1.48E+13
29140.449,-1.47E+13
26660.08,-1.47E+13
31203.398,-1.47E+13
33659.004,-1.47E+13
34409.871,-1.47E+13
33306.938,-1.46E+13
27704.436,-1.46E+13
26921.338,-1.46E+13
28103.359,-1.46E+13
27269.396,-1.46E+13
26130.797,-1.45E+13
27730.707,-1.45E+13
24666.59,-1.45E+13
25682.041,-1.45E+13
26043.07,-1.44E+13
30662.582,-1.44E+13
31656.949,-1.44E+13
32269.686,-1.44E+13
33129.625,-1.44E+13
28813.939,-1.43E+13
33930.316,-1.43E+13
28594.094,-1.43E+13
26715.287,-1.43E+13
26508.77,-1.43E+13
28732.016,-1.42E+13
30538.918,-1.42E+13
29760.078,-1.42E+13
28828.459,-1.42E+13
29480.406,-1.42E+13
27571.006,-1.41E+13
33183.324,-1.41E+13
39799.59,-1.41E+13
41660.258,-1.41E+13
29023.619,-1.40E+13
29496.318,-1.40E+13
28485.469,-1.40E+13
27091.33,-1.40E+13
36361.207,-1.40E+13
30407.164,-1.39E+13
39078.793,-1.39E+13
33487.473,-1.39E+13
38640.328,-1.39E+13
36861.445,-1.39E+13
34756.363,-1.38E+13
36071.852,-1.38E+13
37476.656,-1.38E+13
42141.168,-1.38E+13
37358.375,-1.38E+13
43403.84,-1.37E+13
42052.359,-1.37E+13
39465.875,-1.37E+13
39125.805,-1.37E+13
42693.68,-1.36E+13
42653.004,-1.36E+13
33206.961,-1.36E+13
41332.164,-1.36E+13
38006.891,-1.36E+13
43116.945,-1.35E+13
39715.734,-1.35E+13
39597.113,-1.35E+13
42048.594,-1.35E+13
42586.957,-1.35E+13
38647.891,-1.34E+13
44357.727,-1.34E+13
35890.16,-1.34E+13
35925.086,-1.34E+13
37754.48,-1.34E+13
43821.898,-1.33E+13
41565.82,-1.33E+13
39964.277,-1.33E+13
50469.121,-1.33E+13
53746.977,-1.32E+13
30844.293,-1.32E+13
29939.729,-1.32E+13
38691.105,-1.32E+13
45885.113,-1.32E+13
38662.781,-1.31E+13
39902.602,-1.31E+13
42882.184,-1.31E+13
55313.105,-1.31E+13
47869.836,-1.31E+13
40379.418,-1.30E+13
38810.613,-1.30E+13
-36595.336,-1.30E+13
46695.277,-1.30E+13
53223.984,-1.29E+13
64242.715,-1.29E+13
70032.609,-1.29E+13
93038.555,-1.29E+13
73977.219,-1.29E+13
58399.059,-1.28E+13
61626.457,-1.28E+13
76523.219,-1.28E+13
51292.801,-1.28E+13
63475.574,-1.28E+13
101712.7,-1.27E+13
66482.055,-1.27E+13
47468.879,-1.27E+13
84145.562,-1.27E+13
60274.848,-1.27E+13
54957.43,-1.26E+13
60735.129,-1.26E+13
47540.82,-1.26E+13
68690,-1.26E+13
94672.938,-1.25E+13
101271.98,-1.25E+13
77912.07,-1.25E+13
84558.258,-1.25E+13
114359.73,-1.25E+13
107886.13,-1.24E+13
97403.297,-1.24E+13
107247.83,-1.24E+13
103108.52,-1.24E+13
102720.45,-1.24E+13
118739.92,-1.23E+13
110700.8,-1.23E+13
155048.3,-1.23E+13
172210.39,-1.23E+13
152454.27,-1.23E+13
117023.43,-1.22E+13
112747.48,-1.22E+13
146041.62,-1.22E+13
179449.56,-1.22E+13
174011.64,-1.21E+13
172673.56,-1.21E+13
157302.53,-1.21E+13
163833.97,-1.21E+13
182701.34,-1.21E+13
192421.94,-1.20E+13
137743.25,-1.20E+13
129071.79,-1.20E+13
151242.81,-1.20E+13
164223.28,-1.20E+13
176912.81,-1.19E+13
181786.59,-1.19E+13
266599.66,-1.19E+13
252020.2,-1.19E+13
234183.09,-1.19E+13
232397.08,-1.18E+13
291935.94,-1.18E+13
287877.25,-1.18E+13
341981.5,-1.18E+13
389751,-1.17E+13
377243.97,-1.17E+13
446642,-1.17E+13
426209.5,-1.17E+13
304216.22,-1.17E+13
389919.62,-1.16E+13
301163.69,-1.16E+13
304402.66,-1.16E+13
234418.42,-1.16E+13
242441.83,-1.16E+13
447125.22,-1.15E+13
233073.94,-1.15E+13
374728.03,-1.15E+13
512385.88,-1.15E+13
630951.94,-1.15E+13
521818.84,-1.14E+13
402867.31,-1.14E+13
355662.94,-1.14E+13
360442.34,-1.14E+13
620185.25,-1.13E+13
839660.12,-1.13E+13
648796,-1.13E+13
616732.44,-1.13E+13
469743.22,-1.13E+13
432822.31,-1.12E+13
517464.59,-1.12E+13
479463.94,-1.12E+13
399907.44,-1.12E+13
962968.44,-1.12E+13
1404852,-1.11E+13
1322875,-1.11E+13
1172704.1,-1.11E+13
1089822,-1.11E+13
843441.94,-1.11E+13
698162.88,-1.10E+13
911215.69,-1.10E+13
1583910.4,-1.10E+13
929329.25,-1.10E+13
943476.44,-1.09E+13
2160844.2,-1.09E+13
2201913,-1.09E+13
1403173.2,-1.09E+13
1288113.8,-1.09E+13
1291157.9,-1.08E+13
1439075.2,-1.08E+13
1080031.4,-1.08E+13
1987101.4,-1.08E+13
2172947.5,-1.08E+13
1770438.5,-1.07E+13
2077788.2,-1.07E+13
1579844.8,-1.07E+13
2366632.5,-1.07E+13
1913810.9,-1.07E+13
2431844.5,-1.06E+13
1619410.6,-1.06E+13
2325855.2,-1.06E+13
3749725.8,-1.06E+13
1948000,-1.05E+13
1540267.1,-1.05E+13
3018270.8,-1.05E+13
5090151,-1.05E+13
5709462,-1.05E+13
5723247.5,-1.04E+13
1887307.5,-1.04E+13
3532396,-1.04E+13
6685423,-1.04E+13
40178576,-1.04E+13
