Rxx(Ohm),ne(cm-2)
359.76593,1.26E+10
339.0527,1.27E+10
326.4093,1.28E+10
322.83282,1.29E+10
317.63275,1.30E+10
310.4252,1.31E+10
300.81238,1.32E+10
280.73056,1.33E+10
257.21545,1.34E+10
269.13147,1.35E+10
272.06082,1.36E+10
264.03867,1.37E+10
268.86887,1.38E+10
258.49457,1.39E+10
255.43782,1.40E+10
245.72365,1.41E+10
237.60695,1.42E+10
242.6118,1.43E+10
244.72821,1.44E+10
237.31401,1.45E+10
252.80066,1.46E+10
209.29758,1.47E+10
215.7829,1.48E+10
219.69635,1.49E+10
214.67409,1.50E+10
215.04672,1.51E+10
195.78841,1.52E+10
195.07693,1.53E+10
188.85622,1.54E+10
189.47099,1.55E+10
184.12962,1.56E+10
171.15422,1.57E+10
169.14102,1.58E+10
172.84326,1.59E+10
167.99828,1.60E+10
163.33585,1.62E+10
167.1799,1.63E+10
157.20059,1.64E+10
144.06767,1.65E+10
145.03909,1.66E+10
139.8073,1.67E+10
149.78996,1.68E+10
148.54143,1.69E+10
140.47914,1.70E+10
119.31632,1.71E+10
115.27312,1.72E+10
107.73743,1.73E+10
102.65411,1.74E+10
101.10307,1.75E+10
91.523575,1.76E+10
88.53302,1.77E+10
94.87529,1.78E+10
99.076256,1.79E+10
94.779427,1.80E+10
96.192574,1.81E+10
93.217667,1.82E+10
99.36544,1.83E+10
97.926445,1.84E+10
89.173599,1.85E+10
79.89576,1.86E+10
71.607269,1.87E+10
68.623131,1.88E+10
71.43576,1.89E+10
68.849144,1.90E+10
76.386078,1.91E+10
78.498627,1.92E+10
79.200325,1.93E+10
73.510162,1.94E+10
81.176826,1.95E+10
71.804749,1.96E+10
70.148285,1.98E+10
67.55764,1.99E+10
66.115417,2.00E+10
66.838707,2.01E+10
65.038391,2.02E+10
54.762589,2.03E+10
60.644135,2.04E+10
56.607014,2.05E+10
56.643486,2.06E+10
62.198952,2.07E+10
58.98098,2.08E+10
56.710079,2.09E+10
59.295071,2.10E+10
59.234356,2.11E+10
63.534359,2.12E+10
65.410706,2.13E+10
66.970215,2.14E+10
60.374783,2.15E+10
58.443237,2.16E+10
55.342335,2.17E+10
58.238869,2.18E+10
53.635372,2.19E+10
52.851597,2.20E+10
55.467514,2.21E+10
58.313747,2.22E+10
53.550476,2.23E+10
56.443287,2.24E+10
54.746109,2.25E+10
56.897076,2.26E+10
50.94281,2.27E+10
51.685749,2.28E+10
47.307014,2.29E+10
52.755264,2.30E+10
48.454353,2.31E+10
50.614395,2.32E+10
52.701984,2.34E+10
49.423485,2.35E+10
54.699913,2.36E+10
52.428555,2.37E+10
52.882217,2.38E+10
55.419617,2.39E+10
52.097095,2.40E+10
53.240162,2.41E+10
51.08036,2.42E+10
46.50758,2.43E+10
49.431545,2.44E+10
45.56955,2.45E+10
44.848171,2.46E+10
43.338505,2.47E+10
42.831566,2.48E+10
