Rxx(Ohm),ne(cm-2)
1545.0066,2.13E+09
1539.5396,2.16E+09
1561.4612,2.19E+09
1562.8516,2.21E+09
1530.0739,2.24E+09
1528.1332,2.27E+09
1544.1222,2.30E+09
1557.0023,2.33E+09
1564.7413,2.36E+09
1540.8328,2.38E+09
1515.0007,2.41E+09
1514.7542,2.44E+09
1522.2031,2.47E+09
1488.6941,2.50E+09
1466.7828,2.53E+09
1442.415,2.56E+09
1436.1138,2.58E+09
1432.9312,2.61E+09
1431.2758,2.64E+09
1431.4574,2.67E+09
1425.1437,2.70E+09
1433.6414,2.73E+09
1455.0156,2.75E+09
1456.5198,2.78E+09
1455.6053,2.81E+09
1457.7013,2.84E+09
1446.1196,2.87E+09
1429.9779,2.90E+09
1422.3851,2.92E+09
1444.928,2.95E+09
1453.3889,2.98E+09
1452.5524,3.01E+09
1453.8224,3.04E+09
1451.7778,3.07E+09
1465.619,3.09E+09
1443.2294,3.12E+09
1443.8495,3.15E+09
1440.7665,3.18E+09
1429.4718,3.21E+09
1431.9098,3.24E+09
1440.9247,3.26E+09
1428.9894,3.29E+09
1405.9408,3.32E+09
1406.1689,3.35E+09
1388.7563,3.38E+09
1389.5135,3.41E+09
1390.9838,3.44E+09
1382.6426,3.46E+09
1384.6307,3.49E+09
1367.3719,3.52E+09
1385.3815,3.55E+09
1377.5215,3.58E+09
1382.2646,3.61E+09
1374.3055,3.63E+09
1359.3247,3.66E+09
1364.7498,3.69E+09
1366.4347,3.72E+09
1365.5017,3.75E+09
1347.2223,3.78E+09
1327.005,3.80E+09
1319.4248,3.83E+09
1298.8607,3.86E+09
1313.2075,3.89E+09
1315.4341,3.92E+09
1299.1025,3.95E+09
1280.6251,3.97E+09
1255.3933,4.00E+09
1205.9338,4.03E+09
1266.8777,4.06E+09
1264.964,4.09E+09
1252.4772,4.12E+09
1233.8766,4.14E+09
1200.0575,4.17E+09
1177.6814,4.20E+09
1171.1495,4.23E+09
1155.5969,4.26E+09
1175.8435,4.29E+09
1205.9479,4.31E+09
1186.6462,4.34E+09
1208.5593,4.37E+09
1232.5488,4.40E+09
1234.8174,4.43E+09
1234.1567,4.46E+09
1230.4836,4.49E+09
1192.1696,4.51E+09
1187.9109,4.54E+09
1170.0977,4.57E+09
1172.9363,4.60E+09
1167.2772,4.63E+09
1164.8076,4.66E+09
1171.8711,4.68E+09
1162.723,4.71E+09
1159.5103,4.74E+09
1156.4021,4.77E+09
1139.5547,4.80E+09
1130.9934,4.83E+09
1122.4751,4.85E+09
1136.2339,4.88E+09
1130.0942,4.91E+09
1128.2755,4.94E+09
1153.8486,4.97E+09
1165.627,5.00E+09
1163.584,5.02E+09
1156.9818,5.05E+09
1152.5653,5.08E+09
1148.5304,5.11E+09
1137.7706,5.14E+09
1134.3263,5.17E+09
1129.6158,5.19E+09
1119.3086,5.22E+09
1113.3303,5.25E+09
1106.3134,5.28E+09
1111.0405,5.31E+09
1119.3793,5.34E+09
1123.6821,5.36E+09
1099.6732,5.39E+09
1085.484,5.42E+09
1087.5334,5.45E+09
1093.5438,5.48E+09
1084.8041,5.51E+09
1080.6367,5.54E+09
1073.4552,5.56E+09
1076.2505,5.59E+09
1076.7467,5.62E+09
1071.436,5.65E+09
1068.9362,5.68E+09
1073.4636,5.71E+09
1067.75,5.73E+09
1065.5835,5.76E+09
1080.4362,5.79E+09
1102.2866,5.82E+09
1122.1621,5.85E+09
1122.4135,5.88E+09
1131.4397,5.90E+09
1115.8302,5.93E+09
1108.7267,5.96E+09
1103.1371,5.99E+09
1082.397,6.02E+09
1069.13,6.05E+09
1067.0623,6.07E+09
1081.6775,6.10E+09
1077.5393,6.13E+09
1079.6698,6.16E+09
1074.876,6.19E+09
1065.6993,6.22E+09
1064.4683,6.24E+09
1068.6963,6.27E+09
1076.2031,6.30E+09
1064.7665,6.33E+09
1060.9744,6.36E+09
1056.2429,6.39E+09
1028.0463,6.41E+09
1006.8382,6.44E+09
1003.6547,6.47E+09
1019.223,6.50E+09
1041.0028,6.53E+09
1040.7856,6.56E+09
1054.8185,6.59E+09
1066.592,6.61E+09
1053.6011,6.64E+09
1041.556,6.67E+09
1051.4789,6.70E+09
1059.7524,6.73E+09
1078.0974,6.76E+09
1063.3116,6.78E+09
1038.4336,6.81E+09
1016.6503,6.84E+09
