Rxx(Ohm),ne(cm-2)
4071.9539,6.47E+09
4231.7949,6.39E+09
4107.3604,6.32E+09
3869.9763,6.24E+09
3655.3428,6.17E+09
3482.0593,6.09E+09
3624.7488,6.02E+09
4321.4492,5.95E+09
4713.2573,5.87E+09
4534.4717,5.80E+09
4529.9946,5.72E+09
4388.4614,5.65E+09
3935.1338,5.57E+09
3888.0828,5.50E+09
4125.394,5.43E+09
4644.9746,5.35E+09
4890.8765,5.28E+09
4556.9814,5.20E+09
4187.2402,5.13E+09
3914.4861,5.05E+09
3690.9951,4.98E+09
3958.1736,4.90E+09
3895.8977,4.83E+09
4000.583,4.76E+09
3603.8333,4.68E+09
3327.4299,4.61E+09
3144.7827,4.53E+09
3220.7632,4.46E+09
3099.9363,4.38E+09
2862.2058,4.31E+09
2996.554,4.24E+09
3252.6455,4.16E+09
3005.1335,4.09E+09
2962.3247,4.01E+09
2965.0198,3.94E+09
2947.5654,3.86E+09
3017.3875,3.79E+09
3159.2959,3.72E+09
3666.4451,3.64E+09
3674.3572,3.57E+09
3239.8472,3.49E+09
2783.9045,3.42E+09
2556.175,3.34E+09
2523.762,3.27E+09
2718.8384,3.19E+09
2889.2034,3.12E+09
2980.3826,3.05E+09
2853.375,2.97E+09
2908.4902,2.90E+09
2785.1809,2.82E+09
2983.6418,2.75E+09
3236.106,2.67E+09
3123.6892,2.60E+09
3155.2344,2.53E+09
3070.4829,2.45E+09
2893.0781,2.38E+09
2793.4453,2.30E+09
2706.0981,2.23E+09
2647.7002,2.15E+09
2637.1228,2.08E+09
2631.8447,2.01E+09
2499.7407,1.93E+09
2323.3303,1.86E+09
2388.166,1.78E+09
2490.3293,1.71E+09
2724.843,1.63E+09
2857.0283,1.56E+09
2783.2507,1.48E+09
2764.7551,1.41E+09
2701.377,1.34E+09
2624.321,1.26E+09
2498.4966,1.19E+09
2506.7437,1.11E+09
2505.6885,1.04E+09
2573.1113,9.64E+08
2439.2271,8.90E+08
2450.7646,8.15E+08
2424.29,7.41E+08
2506.3215,6.67E+08
2365.3677,5.92E+08
2270.9407,5.18E+08
2351.5928,4.44E+08
2405.7478,3.69E+08
2499.7793,2.95E+08
2421.3042,2.20E+08
2378.7842,1.46E+08
2423.02,71769512
2203.949,2587553.8
2144.3096,76944616
2209.3813,1.51E+08
2042.8636,2.26E+08
1876.749,3.00E+08
1806.934,3.74E+08
1821.4855,4.49E+08
1989.9518,5.23E+08
1954.0657,5.97E+08
1995.2689,6.72E+08
2044.2002,7.46E+08
2023.2816,8.21E+08
2028.5651,8.95E+08
2210.8074,9.69E+08
2366.4683,1.04E+09
2354.4443,1.12E+09
2277.2932,1.19E+09
2136.4473,1.27E+09
1982.1892,1.34E+09
1839.512,1.42E+09
1808.9348,1.49E+09
1894.4041,1.56E+09
1901.2366,1.64E+09
1952.551,1.71E+09
1943.4664,1.79E+09
1895.49,1.86E+09
1865.0796,1.94E+09
1873.913,2.01E+09
1929.6042,2.08E+09
1908.4083,2.16E+09
1881.8011,2.23E+09
1835.9474,2.31E+09
1832.3191,2.38E+09
1895.7649,2.46E+09
1821.8556,2.53E+09
1752.6873,2.61E+09
1713.0592,2.68E+09
1771.8741,2.75E+09
1769.0562,2.83E+09
1686.989,2.90E+09
1624.0154,2.98E+09
1554.7404,3.05E+09
1598.0952,3.13E+09
1600.098,3.20E+09
1631.4305,3.27E+09
1576.4048,3.35E+09
1652.1095,3.42E+09
1705.0424,3.50E+09
1629.2926,3.57E+09
1574.3097,3.65E+09
1616.8938,3.72E+09
1725.5704,3.79E+09
1784.4381,3.87E+09
1656.4585,3.94E+09
1599.9526,4.02E+09
1572.0708,4.09E+09
1503.8304,4.17E+09
1515.5896,4.24E+09
1482.821,4.32E+09
1479.225,4.39E+09
1454.2528,4.46E+09
1470.0031,4.54E+09
1529.2435,4.61E+09
1472.3254,4.69E+09
1404.3605,4.76E+09
1355.6349,4.84E+09
1339.252,4.91E+09
1290.2012,4.98E+09
1292.6941,5.06E+09
1265.939,5.13E+09
1290.3386,5.21E+09
1313.9963,5.28E+09
1305.1333,5.36E+09
1266.6458,5.43E+09
1230.8617,5.51E+09
1216.349,5.58E+09
1203.0092,5.65E+09
1160.7338,5.73E+09
1171.6812,5.80E+09
1192.6127,5.88E+09
1138.3926,5.95E+09
1174.1765,6.03E+09
1184.3259,6.10E+09
1154.3198,6.17E+09
1132.837,6.25E+09
1130.8719,6.32E+09
1159.1348,6.40E+09
1197.2517,6.47E+09
1155.2485,6.55E+09
1126.635,6.62E+09
1107.1499,6.69E+09
1087.453,6.77E+09
1073.3303,6.84E+09
1082.1193,6.92E+09
1081.926,6.99E+09
1057.1274,7.07E+09
1044.2395,7.14E+09
1014.3013,7.22E+09
952.11829,7.29E+09
952.50903,7.36E+09
974.42651,7.44E+09
963.01611,7.51E+09
946.00305,7.59E+09
861.46704,7.66E+09
843.09308,7.74E+09
825.55963,7.81E+09
822.43463,7.88E+09
814.95715,7.96E+09
844.06195,8.03E+09
827.02112,8.11E+09
819.84149,8.18E+09
838.11884,8.26E+09
830.53912,8.33E+09
813.5224,8.40E+09
835.92529,8.48E+09
836.62042,8.55E+09
835.63,8.63E+09
832.41083,8.70E+09
820.6153,8.78E+09
797.0448,8.85E+09
786.96375,8.93E+09
811.20569,9.00E+09
760.75391,9.07E+09
756.67133,9.15E+09
741.17096,9.22E+09
720.59601,9.30E+09
709.43768,9.37E+09
713.20264,9.45E+09
728.50983,9.52E+09
725.77679,9.59E+09
705.05292,9.67E+09
694.80048,9.74E+09
701.62543,9.82E+09
685.24268,9.89E+09
689.00427,9.97E+09
683.52466,1.00E+10
666.26117,1.01E+10
689.22284,1.02E+10
694.31927,1.03E+10
676.83929,1.03E+10
673.37726,1.04E+10
659.99396,1.05E+10
672.09741,1.06E+10
601.81879,1.06E+10
588.25897,1.07E+10
580.09418,1.08E+10
584.9928,1.09E+10
582.29492,1.09E+10
567.98645,1.10E+10
546.07623,1.11E+10
545.2879,1.12E+10
560.41748,1.12E+10
555.00317,1.13E+10
542.41949,1.14E+10
521.53552,1.15E+10
508.25732,1.15E+10
516.75861,1.16E+10
526.9671,1.17E+10
530.54041,1.18E+10
513.61377,1.18E+10
487.50995,1.19E+10
496.01831,1.20E+10
502.15967,1.20E+10
492.77655,1.21E+10
483.42874,1.22E+10
464.33218,1.23E+10
452.43271,1.23E+10
428.49017,1.24E+10
405.20981,1.25E+10
397.19186,1.26E+10
384.38617,1.26E+10
376.68301,1.27E+10
375.90723,1.28E+10
377.07956,1.29E+10
375.92545,1.29E+10
385.7869,1.30E+10
383.59738,1.31E+10
385.26447,1.32E+10
369.8992,1.32E+10
350.22391,1.33E+10
327.09775,1.34E+10
316.73676,1.35E+10
321.97147,1.35E+10
316.62265,1.36E+10
308.87671,1.37E+10
305.16061,1.38E+10
310.4502,1.38E+10
314.16324,1.39E+10
309.64801,1.40E+10
298.01886,1.41E+10
294.54312,1.41E+10
282.89813,1.42E+10
275.90616,1.43E+10
272.05954,1.44E+10
272.10721,1.44E+10
265.63358,1.45E+10
247.67091,1.46E+10
235.02437,1.47E+10
226.90451,1.47E+10
226.44319,1.48E+10
235.87305,1.49E+10
225.36188,1.49E+10
222.66208,1.50E+10
222.69438,1.51E+10
217.78549,1.52E+10
219.92905,1.52E+10
222.8429,1.53E+10
217.91248,1.54E+10
222.93655,1.55E+10
211.61548,1.55E+10
200.76253,1.56E+10
203.16069,1.57E+10
206.39227,1.58E+10
199.73492,1.58E+10
188.15773,1.59E+10
194.78069,1.60E+10
202.49034,1.61E+10
208.68391,1.61E+10
207.29604,1.62E+10
204.12326,1.63E+10
198.65894,1.64E+10
186.21098,1.64E+10
182.03871,1.65E+10
180.25681,1.66E+10
180.09705,1.67E+10
179.9176,1.67E+10
181.63786,1.68E+10
167.73936,1.69E+10
170.11081,1.70E+10
164.75269,1.70E+10
158.85823,1.71E+10
154.24496,1.72E+10
158.89494,1.73E+10
156.91716,1.73E+10
154.02647,1.74E+10
153.19829,1.75E+10
144.50345,1.76E+10
158.23618,1.76E+10
164.82317,1.77E+10
158.8298,1.78E+10
154.39996,1.78E+10
151.1144,1.79E+10
