Rxx(Ohm),ne(cm-2)
1970.9092,2.63E+08
2006.4044,3.93E+08
1834.874,5.22E+08
1687.8344,6.52E+08
1646.7827,7.81E+08
1700.6245,9.11E+08
1668.7714,1.04E+09
1780.0062,1.17E+09
1795.4438,1.30E+09
1741.6757,1.43E+09
1743.4073,1.56E+09
1753.4783,1.69E+09
2008.3389,1.82E+09
2053.8733,1.95E+09
1972.5526,2.08E+09
1860.4933,2.21E+09
1604.1528,2.33E+09
1615.533,2.46E+09
1537.7673,2.59E+09
1502.8517,2.72E+09
1618.0884,2.85E+09
1679.8011,2.98E+09
1652.3204,3.11E+09
1521.3711,3.24E+09
1570.0715,3.37E+09
1580.7908,3.50E+09
1545.4458,3.63E+09
1593.4043,3.76E+09
1584.6184,3.89E+09
1677.5625,4.02E+09
1617.3138,4.15E+09
1559.9614,4.28E+09
1517.2585,4.41E+09
1411.0104,4.54E+09
1386.3479,4.67E+09
1273.1829,4.79E+09
1307.5406,4.92E+09
1263.563,5.05E+09
1237.0896,5.18E+09
1177.1318,5.31E+09
1147.3583,5.44E+09
1164.756,5.57E+09
1239.8143,5.70E+09
1279.85,5.83E+09
1278.4095,5.96E+09
1207.1587,6.09E+09
1149.0295,6.22E+09
1122.1813,6.35E+09
1190.6809,6.48E+09
1235.3573,6.61E+09
1160.0497,6.74E+09
1010.389,6.87E+09
990.80377,7.00E+09
1028.4246,7.12E+09
1024.6821,7.25E+09
1008.4503,7.38E+09
1000.8168,7.51E+09
929.64124,7.64E+09
899.15881,7.77E+09
912.46826,7.90E+09
936.2937,8.03E+09
910.32263,8.16E+09
939.56586,8.29E+09
896.0166,8.42E+09
837.37915,8.55E+09
817.51526,8.68E+09
826.73676,8.81E+09
800.37708,8.94E+09
746.9325,9.07E+09
749.76318,9.20E+09
792.09985,9.33E+09
783.85107,9.46E+09
722.87878,9.58E+09
668.02612,9.71E+09
663.0531,9.84E+09
609.5874,9.97E+09
578.41803,1.01E+10
592.87524,1.02E+10
604.17932,1.04E+10
592.76001,1.05E+10
592.27588,1.06E+10
567.26654,1.07E+10
558.96875,1.09E+10
505.45447,1.10E+10
504.91748,1.11E+10
553.40564,1.13E+10
550.2157,1.14E+10
514.51935,1.15E+10
449.14923,1.17E+10
423.63181,1.18E+10
419.44128,1.19E+10
420.13086,1.20E+10
429.12732,1.22E+10
425.20428,1.23E+10
414.72577,1.24E+10
392.13257,1.26E+10
383.40765,1.27E+10
368.29669,1.28E+10
369.80399,1.30E+10
361.85413,1.31E+10
350.64948,1.32E+10
270.78625,1.33E+10
285.88297,1.35E+10
296.4931,1.36E+10
279.36673,1.37E+10
283.20389,1.39E+10
284.23831,1.40E+10
265.92346,1.41E+10
274.28604,1.42E+10
266.32236,1.44E+10
261.73959,1.45E+10
259.28659,1.46E+10
226.09705,1.48E+10
224.92018,1.49E+10
223.10643,1.50E+10
218.68839,1.52E+10
212.2072,1.53E+10
199.17691,1.54E+10
176.17435,1.55E+10
173.83597,1.57E+10
179.59216,1.58E+10
181.85121,1.59E+10
178.83485,1.61E+10
177.70998,1.62E+10
174.49895,1.63E+10
174.71701,1.64E+10
176.15092,1.66E+10
152.77046,1.67E+10
125.38232,1.68E+10
128.85872,1.70E+10
131.79187,1.71E+10
138.84294,1.72E+10
142.21095,1.74E+10
134.29208,1.75E+10
112.76868,1.76E+10
115.54731,1.77E+10
117.37235,1.79E+10
111.67263,1.80E+10
106.59771,1.81E+10
97.423538,1.83E+10
50.551563,1.84E+10
87.760803,1.85E+10
97.377075,1.86E+10
106.06236,1.88E+10
99.526459,1.89E+10
94.703804,1.90E+10
87.257866,1.92E+10
89.973099,1.93E+10
85.708481,1.94E+10
85.942291,1.96E+10
79.457001,1.97E+10
76.273224,1.98E+10
73.158264,1.99E+10
78.481865,2.01E+10
78.886871,2.02E+10
81.763687,2.03E+10
79.022804,2.05E+10
78.169731,2.06E+10
69.87178,2.07E+10
72.2089,2.08E+10
74.659264,2.10E+10
75.152512,2.11E+10
77.875496,2.12E+10
72.737022,2.14E+10
66.58419,2.15E+10
63.017818,2.16E+10
61.908375,2.18E+10
64.865005,2.19E+10
62.971436,2.20E+10
60.958748,2.21E+10
57.650398,2.23E+10
60.552528,2.24E+10
66.576721,2.25E+10
64.338493,2.27E+10
71.668732,2.28E+10
63.710289,2.29E+10
66.138611,2.30E+10
65.320602,2.32E+10
48.774193,2.33E+10
48.560623,2.34E+10
44.452862,2.36E+10
43.592625,2.37E+10
51.469639,2.38E+10
50.914948,2.40E+10
48.352844,2.41E+10
58.938854,2.42E+10
53.570549,2.43E+10
45.807518,2.45E+10
46.324284,2.46E+10
43.537884,2.47E+10
34.011665,2.49E+10
39.436054,2.50E+10
36.693222,2.51E+10
38.385277,2.52E+10
37.078381,2.54E+10
35.421078,2.55E+10
35.899612,2.56E+10
36.855091,2.58E+10
38.289169,2.59E+10
32.278179,2.60E+10
39.606197,2.62E+10
30.967743,2.63E+10
33.211121,2.64E+10
30.464451,2.65E+10
31.00528,2.67E+10
39.577908,2.68E+10
42.229671,2.69E+10
33.905663,2.71E+10
31.250116,2.72E+10
37.882507,2.73E+10
36.019497,2.75E+10
29.84362,2.76E+10
30.477318,2.77E+10
25.884787,2.78E+10
24.41399,2.80E+10
26.015606,2.81E+10
32.633472,2.82E+10
31.092733,2.84E+10
30.22946,2.85E+10
25.086136,2.86E+10
30.094206,2.87E+10
24.874304,2.89E+10
30.477318,2.90E+10
27.00914,2.91E+10
25.414677,2.93E+10
22.977934,2.94E+10
24.266115,2.95E+10
28.291676,2.97E+10
20.922714,2.98E+10
20.011049,2.99E+10
20.187292,3.00E+10
22.103275,3.02E+10
19.630405,3.03E+10
19.69034,3.04E+10
21.745354,3.06E+10
22.393803,3.07E+10
21.539751,3.08E+10
17.496641,3.09E+10
20.589937,3.11E+10
18.199854,3.12E+10
