Rxx(Ohm),X_axis
1312.7949,0.57319021
1276.2733,0.57909727
1328.2644,0.58500433
1317.7484,0.59091139
1278.5933,0.59681845
1266.4148,0.60272551
1199.7993,0.60863256
1129.7666,0.61453962
1119.4583,0.62044668
1111.5044,0.62635374
1112.8903,0.63226074
1121.7305,0.63816786
1116.019,0.64407492
1152.3057,0.64998198
1144.3695,0.65588897
1134.7854,0.66179609
1145.8777,0.66770315
1143.4574,0.67361021
1151.3667,0.67951721
1192.3232,0.68542433
1202.2079,0.69133139
1179.3514,0.69723845
1148.4352,0.70314544
1096.3766,0.7090525
1125.6019,0.71495962
1099.7843,0.72086668
1065.5509,0.72677368
1048.6735,0.73268074
1059.7524,0.73858786
1046.4558,0.74449492
1026.0781,0.75040197
1039.9436,0.75630897
1052.5338,0.76221609
1061.9382,0.76812315
1034.5565,0.77403021
1023.0955,0.77993721
1040.8171,0.78584427
1040.5067,0.79175138
1028.8767,0.79765844
1018.6504,0.80356544
1006.173,0.8094725
1005.905,0.81537962
1000.6403,0.82128668
978.92273,0.82719368
943.30597,0.83310074
845.13763,0.83900785
886.25378,0.84491491
906.54352,0.85082191
917.99823,0.85672897
906.1394,0.86263603
882.42053,0.86854309
872.48682,0.87445015
865.5144,0.88035727
863.69177,0.88626432
867.39502,0.89217138
856.11963,0.89807844
862.64185,0.90398544
867.45618,0.9098925
872.24457,0.91579956
880.6922,0.92170662
898.79327,0.92761374
896.22498,0.93352079
883.89075,0.93942785
837.13654,0.94533491
832.35132,0.95124191
816.52563,0.95714897
823.69629,0.96305603
822.71436,0.96896309
807.91565,0.97487015
769.33557,0.98077726
731.0473,0.98668432
715.81873,0.99259138
714.5105,0.99849838
700.10309,1.0044055
693.06274,1.0103126
691.47388,1.0162195
700.92749,1.0221266
703.29468,1.0280336
723.13177,1.0339408
713.31543,1.0398479
738.7179,1.0457549
731.86053,1.051662
699.08759,1.057569
678.08826,1.063476
655.72211,1.069383
641.23584,1.0752901
642.22473,1.0811971
648.99847,1.0871043
658.2464,1.0930114
656.02625,1.0989184
665.14691,1.1048255
666.42346,1.1107324
661.64459,1.1166395
651.65131,1.1225466
628.6593,1.1284536
607.81384,1.1343608
608.82489,1.1402678
604.78131,1.1461749
607.75378,1.152082
591.16937,1.157989
578.56329,1.163896
570.91418,1.169803
579.48328,1.1757101
597.97864,1.1816171
592.02655,1.1875243
587.5885,1.1934314
571.79639,1.1993384
574.89758,1.2052455
589.12006,1.2111524
594.11963,1.2170595
611.93762,1.2229666
636.09644,1.2288736
628.5957,1.2347807
611.00513,1.2406878
601.70563,1.2465949
592.14911,1.252502
577.24951,1.2584089
578.32611,1.264316
591.40552,1.270223
582.59821,1.2761301
573.47772,1.2820371
558.38837,1.2879443
546.82678,1.2938514
534.48853,1.2997584
525.60522,1.3056655
523.04944,1.3115724
518.46704,1.3174795
519.77325,1.3233865
512.19202,1.3292936
496.13248,1.3352007
495.16788,1.3411078
497.83032,1.3470149
486.53656,1.352922
491.96246,1.3588289
485.80182,1.364736
498.29819,1.370643
493.66507,1.3765501
490.87738,1.3824571
499.52109,1.3883642
502.84985,1.3942714
502.98056,1.4001784
505.6676,1.4060854
502.13269,1.4119924
479.8046,1.4178995
459.95273,1.4238065
