Rxx(Ohm),ne(cm-2)
533.69104,1.03E+13
533.09424,1.03E+13
537.35681,1.03E+13
530.56586,1.03E+13
537.72034,1.03E+13
534.46332,1.02E+13
528.02997,1.02E+13
537.69794,1.02E+13
546.92188,1.02E+13
532.05042,1.01E+13
527.8335,1.01E+13
525.45331,1.01E+13
526.42059,1.01E+13
532.70996,1.01E+13
538.88312,1.00E+13
532.32098,1.00E+13
533.32324,1.00E+13
550.37805,9.97E+12
557.7243,9.95E+12
551.69238,9.93E+12
551.81122,9.91E+12
563.2915,9.89E+12
560.06622,9.87E+12
567.79028,9.85E+12
570.78406,9.82E+12
574.76501,9.80E+12
568.8504,9.78E+12
578.99103,9.76E+12
571.9469,9.74E+12
577.77802,9.72E+12
591.03174,9.70E+12
599.64465,9.68E+12
598.25006,9.65E+12
612.95709,9.63E+12
611.61365,9.61E+12
620.2724,9.59E+12
634.98993,9.57E+12
619.66125,9.55E+12
609.48047,9.53E+12
620.57892,9.50E+12
609.27747,9.48E+12
608.93805,9.46E+12
623.14978,9.44E+12
633.53973,9.42E+12
635.63666,9.40E+12
634.93213,9.38E+12
635.7157,9.35E+12
627.86426,9.33E+12
629.79681,9.31E+12
625.92761,9.29E+12
623.2561,9.27E+12
619.91498,9.25E+12
619.96985,9.23E+12
624.40033,9.20E+12
624.07245,9.18E+12
622.94012,9.16E+12
638.22437,9.14E+12
649.79425,9.12E+12
652.84045,9.10E+12
647.51923,9.08E+12
649.28717,9.05E+12
655.80322,9.03E+12
659.6521,9.01E+12
661.26349,8.99E+12
667.17401,8.97E+12
676.49347,8.95E+12
674.71283,8.93E+12
674.28772,8.90E+12
681.49591,8.88E+12
681.65973,8.86E+12
681.36224,8.84E+12
674.53943,8.82E+12
674.87256,8.80E+12
685.59534,8.78E+12
684.43414,8.75E+12
674.46021,8.73E+12
673.0321,8.71E+12
681.92102,8.69E+12
689.51782,8.67E+12
690.30066,8.65E+12
701.52917,8.63E+12
715.42212,8.60E+12
720.94128,8.58E+12
711.35907,8.56E+12
701.89362,8.54E+12
709.12103,8.52E+12
713.6272,8.50E+12
724.82635,8.48E+12
721.58252,8.46E+12
737.77136,8.43E+12
729.00085,8.41E+12
723.96814,8.39E+12
726.4057,8.37E+12
732.41663,8.35E+12
737.39856,8.33E+12
741.39935,8.31E+12
749.68048,8.28E+12
748.41034,8.26E+12
736.36218,8.24E+12
747.32922,8.22E+12
740.07935,8.20E+12
756.45978,8.18E+12
758.45227,8.16E+12
747.7453,8.13E+12
763.0636,8.11E+12
788.54199,8.09E+12
761.39661,8.07E+12
775.26324,8.05E+12
790.65533,8.03E+12
788.39832,8.01E+12
795.42432,7.98E+12
800.9303,7.96E+12
817.56519,7.94E+12
834.53827,7.92E+12
834.57306,7.90E+12
844.88306,7.88E+12
833.44971,7.86E+12
808.72113,7.83E+12
823.15259,7.81E+12
849.33429,7.79E+12
841.26654,7.77E+12
833.05377,7.75E+12
825.78162,7.73E+12
829.91229,7.71E+12
835.33423,7.68E+12
847.19482,7.66E+12
851.06171,7.64E+12
853.745,7.62E+12
876.65631,7.60E+12
865.83154,7.58E+12
857.12604,7.56E+12
830.12567,7.53E+12
836.8952,7.51E+12
843.52643,7.49E+12
834.18384,7.47E+12
829.42694,7.45E+12
861.65796,7.43E+12
856.71136,7.41E+12
878.01392,7.39E+12
886.02954,7.36E+12
895.48187,7.34E+12
885.20618,7.32E+12
874.93903,7.30E+12
881.84839,7.28E+12
865.36218,7.26E+12
874.77478,7.24E+12
895.55566,7.21E+12
919.86157,7.19E+12
906.47791,7.17E+12
934.28247,7.15E+12
965.50055,7.13E+12
956.47357,7.11E+12
957.76581,7.09E+12
994.24225,7.06E+12
981.09106,7.04E+12
1023.2689,7.02E+12
1067.0538,7.00E+12
1048.8787,6.98E+12
1054.0654,6.96E+12
1021.2935,6.94E+12
1030.3757,6.91E+12
1067.3147,6.89E+12
1066.288,6.87E+12
1077.3617,6.85E+12
1072.6233,6.83E+12
1098.0869,6.81E+12
1123.2278,6.79E+12
1101.6283,6.76E+12
1068.9324,6.74E+12
1072.3729,6.72E+12
1076.7808,6.70E+12
1088.6271,6.68E+12
1102.9464,6.66E+12
1112.2444,6.64E+12
1120.7516,6.61E+12
1140.2091,6.59E+12
1157.7103,6.57E+12
1149.2504,6.55E+12
1129.6011,6.53E+12
1142.3168,6.51E+12
1164.7014,6.49E+12
1168.3403,6.46E+12
1183.3927,6.44E+12
1233.1526,6.42E+12
1209.2515,6.40E+12
1179.1294,6.38E+12
1182.9628,6.36E+12
1250.4392,6.34E+12
1242.735,6.32E+12
1298.3872,6.29E+12
1310.4977,6.27E+12
1346.5763,6.25E+12
1363.5031,6.23E+12
1378.0305,6.21E+12
1379.1281,6.19E+12
1387.7133,6.17E+12
1400.2887,6.14E+12
1433.9413,6.12E+12
1438.0293,6.10E+12
1453.5421,6.08E+12
1453.2545,6.06E+12
1432.4303,6.04E+12
1453.1421,6.02E+12
1448.3922,5.99E+12
1429.2922,5.97E+12
1437.1533,5.95E+12
1492.5601,5.93E+12
1523.5292,5.91E+12
1555.2886,5.89E+12
1540.3529,5.87E+12
1548.6691,5.84E+12
1586.8896,5.82E+12
1611.1719,5.80E+12
1584.4521,5.78E+12
1649.3622,5.76E+12
1716.525,5.74E+12
1712.1531,5.72E+12
1729.1785,5.69E+12
1792.1425,5.67E+12
1748.4213,5.65E+12
1721.5408,5.63E+12
1701.5081,5.61E+12
1708.2411,5.59E+12
1758.0712,5.57E+12
1824.0317,5.54E+12
1786.2157,5.52E+12
1803.063,5.50E+12
1841.3206,5.48E+12
1871.3079,5.46E+12
1933.4871,5.44E+12
2099.6299,5.42E+12
2189.5894,5.39E+12
2097.1851,5.37E+12
1942.2849,5.35E+12
1957.1011,5.33E+12
1957.8995,5.31E+12
2013.5038,5.29E+12
2109.3499,5.27E+12
2156.9084,5.24E+12
2158.2407,5.22E+12
2214.3074,5.20E+12
2351.8584,5.18E+12
2434.2695,5.16E+12
2402.5725,5.14E+12
2308.7532,5.12E+12
2197.1108,5.10E+12
2194.802,5.07E+12
2250.6931,5.05E+12
2187.8892,5.03E+12
2197.3525,5.01E+12
2222.821,4.99E+12
2319.9688,4.97E+12
2402.218,4.95E+12
2401.1943,4.92E+12
2394.6699,4.90E+12
2502.7305,4.88E+12
2574.5952,4.86E+12
2580.8098,4.84E+12
2802.4236,4.82E+12
3014.1863,4.80E+12
3075.3701,4.77E+12
3097.9929,4.75E+12
3090.1394,4.73E+12
3196.708,4.71E+12
3111.0447,4.69E+12
3025.3357,4.67E+12
3011.2097,4.65E+12
3175.4019,4.62E+12
3252.5974,4.60E+12
3482.9702,4.58E+12
3543.9866,4.56E+12
3681.4055,4.54E+12
3639.134,4.52E+12
3530.3779,4.50E+12
3778.2017,4.47E+12
3669.0471,4.45E+12
3495.9053,4.43E+12
3519.0615,4.41E+12
3575.2747,4.39E+12
3684.1577,4.37E+12
4109.1831,4.35E+12
5039.8066,4.32E+12
5591.2227,4.30E+12
5099.4326,4.28E+12
4683.2271,4.26E+12
4570.8364,4.24E+12
4539.3809,4.22E+12
4369.2847,4.20E+12
4562.4692,4.17E+12
4750.4453,4.15E+12
4844.1104,4.13E+12
5019.5337,4.11E+12
5059.9771,4.09E+12
4939.8071,4.07E+12
5276.4443,4.05E+12
5940.0771,4.03E+12
6080.2256,4.00E+12
6041.1392,3.98E+12
5565.9951,3.96E+12
5461.5767,3.94E+12
5709.3911,3.92E+12
5786.0933,3.90E+12
5871.7266,3.88E+12
6568.7334,3.85E+12
6690.6631,3.83E+12
6675.6133,3.81E+12
6389.7827,3.79E+12
6554.5581,3.77E+12
6999.1587,3.75E+12
7772.0093,3.73E+12
8434.125,3.70E+12
7733.5195,3.68E+12
9099.6504,3.66E+12
10230.285,3.64E+12
9352.1006,3.62E+12
8687.7617,3.60E+12
9723.4229,3.58E+12
9261.7637,3.55E+12
10344.523,3.53E+12
10841.236,3.51E+12
10442.238,3.49E+12
9826.6895,3.47E+12
10307.47,3.45E+12
10660.325,3.43E+12
9824.5273,3.40E+12
11115.908,3.38E+12
11605.456,3.36E+12
10370.872,3.34E+12
11969.707,3.32E+12
11969.509,3.30E+12
13037.752,3.28E+12
11131.978,3.25E+12
11519.954,3.23E+12
12898.336,3.21E+12
13880.907,3.19E+12
16195.991,3.17E+12
19353.186,3.15E+12
22730.521,3.13E+12
26010.258,3.10E+12
24910.152,3.08E+12
21436.834,3.06E+12
22708.043,3.04E+12
28923.041,3.02E+12
28412.303,3.00E+12
35536.672,2.98E+12
36295.328,2.95E+12
38385.496,2.93E+12
40163.121,2.91E+12
47198.062,2.89E+12
50315.578,2.87E+12
44759.012,2.85E+12
93562.641,2.83E+12
